Username,Trial,Condition.Number,Condition.Notes,Stimuli.Cue,Procedure.Item,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,POS,Lemma
w10070014_mrp,37,22,List 47,newspaper,1407,14301,4272,14056,throw,throw,NN,throw
w10070014_mrp,37,22,List 47,newspaper,1407,14301,4272,14056,hit,hit,VBD,hit
w10070014_mrp,37,22,List 47,newspaper,1407,14301,4272,14056,clean,clean,JJ,clean
w10070014_mrp,37,22,List 47,newspaper,1407,14301,4272,14056,protection,protection,NN,protection
w10070014_mrp,38,22,List 47,tortoise,1403,14648,2391,10749,pet,pet,NNS,pet
w10070014_mrp,38,22,List 47,tortoise,1403,14648,2391,10749,take,take,VBP,take
w10070014_mrp,38,22,List 47,tortoise,1403,14648,2391,10749,care,care,NN,care
w10070014_mrp,38,22,List 47,tortoise,1403,14648,2391,10749,feed,feed,VBN,fee
w10070014_mrp,38,22,List 47,tortoise,1403,14648,2391,10749,clean,clean,JJ,clean
w10070014_mrp,38,22,List 47,tortoise,1403,14648,2391,10749,wash,wash,NN,wash
w10070014_mrp,39,22,List 47,chest,1404,20361,4618,13097,store,store,NN,store
w10070014_mrp,39,22,List 47,chest,1404,20361,4618,13097,hide,hide,NN,hide
w10070014_mrp,39,22,List 47,chest,1404,20361,4618,13097,comfort,comfort,NN,comfort
w10070014_mrp,40,22,List 47,headrest,1396,10624,4691,7496,weapon,weapon,NN,weapon
w10070014_mrp,40,22,List 47,headrest,1396,10624,4691,7496,relax,relax,NN,relax
w10070266_sela,11,20,List 70,democrat,2089,17729,6595,16508,arguing,arguing,VBG,argue
w10070266_sela,11,20,List 70,democrat,2089,17729,6595,16508,making,making,VBG,make
w10070266_sela,11,20,List 70,democrat,2089,17729,6595,16508,rules,rules,NNS,rule
w10070266_sela,12,20,List 70,Microscope,2091,20603,2758,19815,seeing,seeing,VBG,see
w10070266_sela,12,20,List 70,Microscope,2091,20603,2758,19815,smashing,smashing,VBG,smash
w10070266_sela,12,20,List 70,Microscope,2091,20603,2758,19815,light,light,JJ,light
w10070266_sela,12,20,List 70,Microscope,2091,20603,2758,19815,holding,holding,VBG,hold
w10070266_sela,13,20,List 70,lobster,2100,10090,1787,8735,eating,eating,VBG,eat
w10070266_sela,13,20,List 70,lobster,2100,10090,1787,8735,cooking,cooking,VBG,cook
w10070266_sela,13,20,List 70,lobster,2100,10090,1787,8735,catching,catching,VBG,catch
w10070266_sela,14,20,List 70,match,2085,15259,2878,14496,light,light,JJ,light
w10070266_sela,14,20,List 70,match,2085,15259,2878,14496,fire,fire,NN,fire
w10070266_sela,14,20,List 70,match,2085,15259,2878,14496,heating,heating,VBG,heat
w10070266_sela,15,20,List 70,goalkeeper,2083,10321,3331,9554,blocking,blocking,VBG,block
w10070266_sela,15,20,List 70,goalkeeper,2083,10321,3331,9554,kicking,kicking,VBG,kick
w10070266_sela,15,20,List 70,goalkeeper,2083,10321,3331,9554,running,running,VBG,run
w10070266_sela,16,20,List 70,mallet,2099,9290,2814,8298,hitting,hitting,VBG,hit
w10070266_sela,16,20,List 70,mallet,2099,9290,2814,8298,hammering,hammering,VBG,hammer
w10070266_sela,17,20,List 70,bush,2094,10506,3061,9486,coming,coming,VBG,come
w10070266_sela,17,20,List 70,bush,2094,10506,3061,9486,hair,hair,NN,hair
w10070266_sela,17,20,List 70,bush,2094,10506,3061,9486,itching,itching,VBG,itch
w10070266_sela,17,20,List 70,bush,2094,10506,3061,9486,skin,skin,JJ,skin
w10070266_sela,18,20,List 70,rib,2080,24515,10376,23649,manipulate,manipulate,NN,manipulate
w10070266_sela,18,20,List 70,rib,2080,24515,10376,23649,eating,eating,VBG,eat
w10070266_sela,18,20,List 70,rib,2080,24515,10376,23649,hurting,hurting,VBG,hurt
w10070266_sela,19,20,List 70,captain,2098,22497,5524,21660,heading,heading,VBG,head
w10070266_sela,19,20,List 70,captain,2098,22497,5524,21660,boat,boat,NN,boat
w10070266_sela,19,20,List 70,captain,2098,22497,5524,21660,driving,driving,VBG,drive
w10070266_sela,19,20,List 70,captain,2098,22497,5524,21660,boat,boat,NN,boat
w10070266_sela,19,20,List 70,captain,2098,22497,5524,21660,incharge,in charge,NN,in charge
w10070266_sela,20,20,List 70,teakettle,2095,29293,4799,17020,drinking,drinking,VBG,drink
w10070266_sela,20,20,List 70,teakettle,2095,29293,4799,17020,tea,tea,NN,tea
w10070266_sela,20,20,List 70,teakettle,2095,29293,4799,17020,boiling,boiling,JJ,boiling
w10070266_sela,20,20,List 70,teakettle,2095,29293,4799,17020,water,water,NN,water
w10070266_sela,21,20,List 70,dumbwaiter,2075,11027,5948,10139,sure,sure,JJ,sure
w10070266_sela,22,20,List 70,mitten,2082,13683,3507,6691,keep,keep,VB,keep
w10070266_sela,22,20,List 70,mitten,2082,13683,3507,6691,hands,hands,NNS,hand
w10070266_sela,22,20,List 70,mitten,2082,13683,3507,6691,warm,warm,JJ,warm
w10070266_sela,22,20,List 70,mitten,2082,13683,3507,6691,accessorizing,accessorizing,VBG,accessorizing
w10070266_sela,23,20,List 70,camera,2090,16911,-1,-1,taking,taking,VBG,take
w10070266_sela,23,20,List 70,camera,2090,16911,-1,-1,picture,picture,NN,picture
w10070266_sela,23,20,List 70,camera,2090,16911,-1,-1,drawing,drawing,VBG,draw
w10070266_sela,23,20,List 70,camera,2090,16911,-1,-1,breaking,breaking,VBG,break
w10070266_sela,25,20,List 70,greyhound,2072,15852,-1,-1,taking,taking,VBG,take
w10070266_sela,25,20,List 70,greyhound,2072,15852,-1,-1,bus,bus,NN,bus
w10070266_sela,25,20,List 70,greyhound,2072,15852,-1,-1,ride,ride,NN,ride
w10070266_sela,25,20,List 70,greyhound,2072,15852,-1,-1,traveling,traveling,VBG,travel
w10070266_sela,25,20,List 70,greyhound,2072,15852,-1,-1,germs,germs,NNS,germ
w10070266_sela,26,20,List 70,boatman,2073,11220,-1,-1,taking,taking,VBG,take
w10070266_sela,26,20,List 70,boatman,2073,11220,-1,-1,boat,boat,NN,boat
w10070266_sela,26,20,List 70,boatman,2073,11220,-1,-1,ride,ride,NN,ride
w10070266_sela,26,20,List 70,boatman,2073,11220,-1,-1,getting,getting,VBG,get
w10070266_sela,26,20,List 70,boatman,2073,11220,-1,-1,sunshine,sunshine,JJ,sunshine
w10070266_sela,27,20,List 70,passport,2088,14076,-1,-1,traveling,traveling,VBG,travel
w10070266_sela,27,20,List 70,passport,2088,14076,-1,-1,visiting,visiting,VBG,visit
w10070266_sela,27,20,List 70,passport,2088,14076,-1,-1,places,places,NNS,place
w10070266_sela,27,20,List 70,passport,2088,14076,-1,-1,taking,taking,VBG,take
w10070266_sela,27,20,List 70,passport,2088,14076,-1,-1,picture,picture,NN,picture
w10070266_sela,28,20,List 70,jockstrap,2092,13006,-1,-1,protection,protection,NN,protection
w10070266_sela,28,20,List 70,jockstrap,2092,13006,-1,-1,playing,playing,VBG,play
w10070266_sela,28,20,List 70,jockstrap,2092,13006,-1,-1,football,football,NN,football
w10070266_sela,29,20,List 70,skullcap,2076,12423,-1,-1,playing,playing,VBG,play
w10070266_sela,29,20,List 70,skullcap,2076,12423,-1,-1,football,football,NN,football
w10070266_sela,29,20,List 70,skullcap,2076,12423,-1,-1,protection,protection,NN,protection
w10070266_sela,29,20,List 70,skullcap,2076,12423,-1,-1,brain,brain,NN,brain
w10070266_sela,29,20,List 70,skullcap,2076,12423,-1,-1,injury,injury,NN,injury
w10070266_sela,30,20,List 70,bedpost,2074,8956,-1,-1,holding,holding,VBG,hold
w10070266_sela,30,20,List 70,bedpost,2074,8956,-1,-1,bed,bed,VBD,bed
w10070266_sela,30,20,List 70,bedpost,2074,8956,-1,-1,comfort,comfort,NN,comfort
w10070266_sela,31,20,List 70,cobblestone,2093,8193,-1,-1,walking,walking,VBG,walk
w10070266_sela,32,20,List 70,furnishings,2081,10522,-1,-1,decorating,decorating,VBG,decorate
w10070266_sela,33,20,List 70,daggers,2101,13948,-1,-1,throwing,throwing,VBG,throw
w10070266_sela,33,20,List 70,daggers,2101,13948,-1,-1,playing,playing,VBG,play
w10070266_sela,33,20,List 70,daggers,2101,13948,-1,-1,game,game,NN,game
w10070266_sela,33,20,List 70,daggers,2101,13948,-1,-1,killing,killing,VBG,kill
w10070266_sela,33,20,List 70,daggers,2101,13948,-1,-1,thing,thing,NN,thing
w10070266_sela,34,20,List 70,wall,2077,9537,-1,-1,painting,painting,VBG,paint
w10070266_sela,34,20,List 70,wall,2077,9537,-1,-1,hanging,hanging,VBG,hang
w10070266_sela,34,20,List 70,wall,2077,9537,-1,-1,picture,picture,NN,picture
w10070266_sela,35,20,List 70,caterpillar,2086,17396,2427,16543,butterfly,butterfly,NN,butterfly
w10070266_sela,35,20,List 70,caterpillar,2086,17396,2427,16543,eating,eating,VBG,eat
w10070266_sela,36,20,List 70,paddle,2087,13594,2500,12832,hitting,hitting,VBG,hit
w10070266_sela,36,20,List 70,paddle,2087,13594,2500,12832,boating,boating,VBG,boat
w10070266_sela,36,20,List 70,paddle,2087,13594,2500,12832,pushing,pushing,VBG,push
w10070266_sela,37,20,List 70,executioner,2079,9432,3489,8650,sure,sure,JJ,sure
w10070266_sela,38,20,List 70,vibrator,2078,7730,5612,6879,pleasure,pleasure,NN,pleasure
w10070266_sela,39,20,List 70,sawhorse,2096,11126,3125,10296,building,building,NN,building
w10070266_sela,39,20,List 70,sawhorse,2096,11126,3125,10296,items,items,NNS,item
w10070266_sela,39,20,List 70,sawhorse,2096,11126,3125,10296,holding,holding,VBG,hold
w10070266_sela,39,20,List 70,sawhorse,2096,11126,3125,10296,items,items,NNS,item
w10070266_sela,40,20,List 70,eyeglasses,2097,11973,1852,11145,see,see,VBP,see
w10070266_sela,40,20,List 70,eyeglasses,2097,11973,1852,11145,read,read,JJ,read
w10070266_sela,40,20,List 70,eyeglasses,2097,11973,1852,11145,accessorize,accessorize,VB,accessorize
w10070340_acm,11,15,List 40,salad,1176,43289,1366,39419,eaten,eaten,JJ,eaten
w10070340_acm,11,15,List 40,salad,1176,43289,1366,39419,thrown,thrown,NNS,thrown
w10070340_acm,11,15,List 40,salad,1176,43289,1366,39419,tossed,tossed,VBD,toss
w10070340_acm,11,15,List 40,salad,1176,43289,1366,39419,felt,felt,RB,felt
w10070340_acm,11,15,List 40,salad,1176,43289,1366,39419,tasted,tasted,VBN,taste
w10070340_acm,11,15,List 40,salad,1176,43289,1366,39419,licked,licked,VBN,lick
w10070340_acm,11,15,List 40,salad,1176,43289,1366,39419,smelled,smelled,VBN,smell
w10070340_acm,11,15,List 40,salad,1176,43289,1366,39419,stepped,stepped,VBD,step
w10070340_acm,11,15,List 40,salad,1176,43289,1366,39419,stepped,stepped,NNS,stepped
w10070340_acm,11,15,List 40,salad,1176,43289,1366,39419,danced,danced,VBD,dance
w10070340_acm,11,15,List 40,salad,1176,43289,1366,39419,jumped,jumped,NN,jumped
w10070340_acm,12,15,List 40,gyroscope,1190,24366,3350,23536,looked,looked,VBD,look
w10070340_acm,12,15,List 40,gyroscope,1190,24366,3350,23536,thrown,thrown,JJ,thrown
w10070340_acm,12,15,List 40,gyroscope,1190,24366,3350,23536,looked,looked,VBD,look
w10070340_acm,12,15,List 40,gyroscope,1190,24366,3350,23536,used,used,JJ,used
w10070340_acm,12,15,List 40,gyroscope,1190,24366,3350,23536,nail,nail,NN,nail
w10070340_acm,12,15,List 40,gyroscope,1190,24366,3350,23536,screw,screw,VBD,screw
w10070340_acm,13,15,List 40,makeup,1187,11026,1270,6401,put,put,VBN,put
w10070340_acm,13,15,List 40,makeup,1187,11026,1270,6401,taken,taken,VBN,take
w10070340_acm,13,15,List 40,makeup,1187,11026,1270,6401,bought,bought,RB,bought
w10070340_acm,13,15,List 40,makeup,1187,11026,1270,6401,sold,sold,VBN,sell
w10070340_acm,14,15,List 40,trombone,1195,10848,1437,9351,played,played,VBN,play
w10070340_acm,14,15,List 40,trombone,1195,10848,1437,9351,picked,picked,VBN,pick
w10070340_acm,14,15,List 40,trombone,1195,10848,1437,9351,put,put,IN,put
w10070340_acm,14,15,List 40,trombone,1195,10848,1437,9351,thrown,thrown,JJ,thrown
w10070340_acm,15,15,List 40,canteen,1184,11497,1232,10535,drank,drank,NN,drank
w10070340_acm,15,15,List 40,canteen,1184,11497,1232,10535,thrown,thrown,JJ,thrown
w10070340_acm,15,15,List 40,canteen,1184,11497,1232,10535,pick,pick,NN,pick
w10070340_acm,15,15,List 40,canteen,1184,11497,1232,10535,put,put,VBD,put
w10070340_acm,15,15,List 40,canteen,1184,11497,1232,10535,stepped,stepped,VBD,step
w10070340_acm,16,15,List 40,goldsmith,1194,6174,2839,5552,used,used,VBN,use
w10070340_acm,17,15,List 40,buckle,1189,14896,3999,13405,thrown,thrown,RP,thrown
w10070340_acm,17,15,List 40,buckle,1189,14896,3999,13405,picked,picked,JJ,picked
w10070340_acm,18,15,List 40,stopwatch,1186,18942,7715,17043,measure,measure,NN,measure
w10070340_acm,18,15,List 40,stopwatch,1186,18942,7715,17043,time,time,NN,time
w10070340_acm,18,15,List 40,stopwatch,1186,18942,7715,17043,thrown,thrown,VBN,throw
w10070340_acm,18,15,List 40,stopwatch,1186,18942,7715,17043,picked,picked,VBD,pick
w10070340_acm,18,15,List 40,stopwatch,1186,18942,7715,17043,put,put,VBN,put
w10070340_acm,19,15,List 40,bleacher,1197,24366,20409,22853,laundry,laundry,JJ,laundry
w10070340_acm,20,15,List 40,denims,1182,3236,1436,1859,worn,worn,NN,worn
w10070340_acm,21,15,List 40,twine,1178,11046,2128,10126,tie,tie,NN,tie
w10070340_acm,21,15,List 40,twine,1178,11046,2128,10126,objects,objects,VBZ,object
w10070340_acm,21,15,List 40,twine,1178,11046,2128,10126,together,together,RB,together
w10070340_acm,21,15,List 40,twine,1178,11046,2128,10126,decorate,decorate,JJ,decorate
w10070340_acm,21,15,List 40,twine,1178,11046,2128,10126,things,things,NNS,thing
w10070340_acm,21,15,List 40,twine,1178,11046,2128,10126,pick,pick,VBP,pick
w10070340_acm,21,15,List 40,twine,1178,11046,2128,10126,put,put,VBN,put
w10070340_acm,22,15,List 40,clitoris,1173,10600,3426,4451,teased,teased,JJ,teased
w10070340_acm,23,15,List 40,pie,1179,7558,1356,6829,eat,eat,NN,eat
w10070340_acm,23,15,List 40,pie,1179,7558,1356,6829,smell,smell,NN,smell
w10070340_acm,23,15,List 40,pie,1179,7558,1356,6829,taste,taste,NN,taste
w10070340_acm,24,15,List 40,tank,1174,27858,24199,25798,driven,driven,VBN,drive
w10070340_acm,25,15,List 40,walker,1180,4635,2899,3154,walk,walk,VBP,walk
w10070340_acm,26,15,List 40,porridge,1191,7155,1146,6378,eaten,eaten,VBN,eat
w10070340_acm,26,15,List 40,porridge,1191,7155,1146,6378,slurped,slurped,VBD,slurp
w10070340_acm,26,15,List 40,porridge,1191,7155,1146,6378,tasted,tasted,JJ,tasted
w10070340_acm,27,15,List 40,bedspread,1175,9409,3973,8491,wash,wash,NN,wash
w10070340_acm,27,15,List 40,bedspread,1175,9409,3973,8491,dry,dry,NN,dry
w10070340_acm,27,15,List 40,bedspread,1175,9409,3973,8491,use,use,NN,use
w10070340_acm,28,15,List 40,monk,1177,3364,2140,2678,rubbed,rubbed,VBD,rub
w10070340_acm,29,15,List 40,sushi,1200,10390,1054,9428,eaten,eaten,RB,eaten
w10070340_acm,29,15,List 40,sushi,1200,10390,1054,9428,tasted,tasted,VBN,taste
w10070340_acm,29,15,List 40,sushi,1200,10390,1054,9428,smelled,smelled,VBD,smell
w10070340_acm,29,15,List 40,sushi,1200,10390,1054,9428,felt,felt,RB,felt
w10070340_acm,29,15,List 40,sushi,1200,10390,1054,9428,thrown,thrown,JJ,thrown
w10070340_acm,29,15,List 40,sushi,1200,10390,1054,9428,thrown,thrown,RP,thrown
w10070340_acm,29,15,List 40,sushi,1200,10390,1054,9428,away,away,RB,away
w10070340_acm,30,15,List 40,newspaperman,1196,8635,5222,7801,give,give,JJ,give
w10070340_acm,30,15,List 40,newspaperman,1196,8635,5222,7801,newspaper,newspaper,NN,newspaper
w10070340_acm,31,15,List 40,piercing,1185,8836,2990,8006,pierced,pierced,VBD,pierce
w10070340_acm,31,15,List 40,piercing,1185,8836,2990,8006,skin,skin,JJ,skin
w10070340_acm,32,15,List 40,oilcan,1201,29078,3824,11677,lubricate,lubricate,JJ,lubricate
w10070340_acm,32,15,List 40,oilcan,1201,29078,3824,11677,things,things,NNS,thing
w10070340_acm,32,15,List 40,oilcan,1201,29078,3824,11677,oil,oil,NN,oil
w10070340_acm,33,15,List 40,epidermis,1192,7000,2050,5651,skin,skin,NN,skin
w10070340_acm,33,15,List 40,epidermis,1192,7000,2050,5651,portectio,protection,NN,protection
w10070340_acm,34,15,List 40,straitjacket,1188,4046,2071,3912,keep,keep,VB,keep
w10070340_acm,34,15,List 40,straitjacket,1188,4046,2071,3912,someone,someone,NN,someone
w10070340_acm,34,15,List 40,straitjacket,1188,4046,2071,3912,safe,safe,JJ,safe
w10070340_acm,35,15,List 40,piccolo,1183,6108,1279,5946,play,play,NN,play
w10070340_acm,35,15,List 40,piccolo,1183,6108,1279,5946,listen,listen,JJ,listen
w10070340_acm,35,15,List 40,piccolo,1183,6108,1279,5946,throw,throw,NN,throw
w10070340_acm,36,15,List 40,signpost,1199,3241,1684,3093,read,read,VBD,read
w10070340_acm,36,15,List 40,signpost,1199,3241,1684,3093,write,write,JJ,write
w10070340_acm,37,15,List 40,acorn,1198,6461,1949,6347,squirrels,squirrels,NNS,squirrel
w10070340_acm,37,15,List 40,acorn,1198,6461,1949,6347,eat,eat,VBP,eat
w10070340_acm,38,15,List 40,dance,1181,14343,8856,14121,cheer,cheer,VB,cheer
w10070340_acm,38,15,List 40,dance,1181,14343,8856,14121,someone,someone,NN,someone
w10070340_acm,39,15,List 40,baklava,1172,5015,1233,4882,know,know,VBP,know
w10070340_acm,40,15,List 40,bat,1193,12534,7552,12409,fly,fly,VBP,fly
w10070340_acm,40,15,List 40,bat,1193,12534,7552,12409,eat,eat,JJ,eat
w10070340_acm,40,15,List 40,bat,1193,12534,7552,12409,sleep,sleep,JJ,sleep
w10070340_acm,40,15,List 40,bat,1193,12534,7552,12409,poop,poop,NN,poop
w10070340_acm,40,15,List 40,bat,1193,12534,7552,12409,pee,pee,NN,pee
w10071305_mkt,11,3,List 28,club,831,4540,2131,4351,played,played,VBD,play
w10071305_mkt,12,3,List 28,shorts,829,3844,2265,3464,wear,wear,JJ,wear
w10071305_mkt,13,3,List 28,haystack,817,5568,1422,5302,play,play,NN,play
w10071305_mkt,13,3,List 28,haystack,817,5568,1422,5302,sit,sit,NN,sit
w10071305_mkt,13,3,List 28,haystack,817,5568,1422,5302,eaten,eaten,VBP,eat
w10071305_mkt,16,3,List 28,liquid,825,6615,2710,6407,sip,sip,JJ,sip
w10071305_mkt,16,3,List 28,liquid,825,6615,2710,6407,drink,drink,NN,drink
w10071305_mkt,17,3,List 28,arm,820,4332,3242,4180,crushed,crushed,VBD,crush
w10071305_mkt,18,3,List 28,cuticle,828,5672,1766,5453,pushed,pushed,VBN,push
w10071305_mkt,18,3,List 28,cuticle,828,5672,1766,5453,back,back,RP,back
w10071305_mkt,18,3,List 28,cuticle,828,5672,1766,5453,cut,cut,NN,cut
w10071305_mkt,19,3,List 28,pea,815,4025,1389,3819,eaten,eaten,NN,eaten
w10071305_mkt,19,3,List 28,pea,815,4025,1389,3819,cut,cut,NN,cut
w10071305_mkt,20,3,List 28,spoon,835,3112,2407,2940,used,used,VBN,use
w10071305_mkt,21,3,List 28,inspector,816,11290,7885,10705,temporary,temporary,JJ,temporary
w10071305_mkt,22,3,List 28,raisin,832,8100,1218,6255,eaten,eaten,JJ,eaten
w10071305_mkt,22,3,List 28,raisin,832,8100,1218,6255,cut,cut,NN,cut
w10071305_mkt,23,3,List 28,carriage,836,4511,3191,4393,used,used,VBN,use
w10071305_mkt,23,3,List 28,carriage,836,4511,3191,4393,sit,sit,NN,sit
w10071305_mkt,24,3,List 28,fingerprint,813,7268,4420,7066,touched,touched,VBD,touch
w10071305_mkt,25,3,List 28,dietician,824,2748,2063,2588,used,used,JJ,used
w10071305_mkt,26,3,List 28,plane,822,5388,1984,5182,sit,sit,NN,sit
w10071305_mkt,26,3,List 28,plane,822,5388,1984,5182,used,used,VBN,use
w10071305_mkt,27,3,List 28,undershirt,838,10673,2993,10427,wear,wear,JJ,wear
w10071305_mkt,27,3,List 28,undershirt,838,10673,2993,10427,cut,cut,JJ,cut
w10071305_mkt,27,3,List 28,undershirt,838,10673,2993,10427,thrown,thrown,JJ,thrown
w10071305_mkt,28,3,List 28,shipmate,818,6989,1890,6802,thrown,thrown,NN,thrown
w10071305_mkt,28,3,List 28,shipmate,818,6989,1890,6802,used,used,VBN,use
w10071305_mkt,29,3,List 28,player,837,2734,996,1954,used,used,VBN,use
w10071305_mkt,31,3,List 28,salesgirl,821,3159,2500,2983,used,used,VBN,use
w10071305_mkt,32,3,List 28,web,841,4003,2278,2742,used,used,JJ,used
w10071305_mkt,33,3,List 28,mail,839,8901,1949,8754,cut,cut,NN,cut
w10071305_mkt,33,3,List 28,mail,839,8901,1949,8754,thrown,thrown,NN,thrown
w10071305_mkt,33,3,List 28,mail,839,8901,1949,8754,stepped,stepped,VBD,step
w10071305_mkt,34,3,List 28,hubcap,834,4174,1815,3609,stepped,stepped,VBD,step
w10071305_mkt,35,3,List 28,snowball,826,2759,1917,2532,eaten,eaten,NNS,eaten
w10071305_mkt,37,3,List 28,heel,840,1982,1254,1751,used,used,VBN,use
w10071305_mkt,38,3,List 28,roadway,819,3735,1016,3522,used,used,VBN,use
w10071305_mkt,38,3,List 28,roadway,819,3735,1016,3522,ride,ride,NN,ride
w10071305_mkt,39,3,List 28,eyelash,814,2198,1568,2023,used,used,VBN,use
w10071305_mkt,40,3,List 28,razor,823,2541,843,2335,used,used,JJ,used
w10076541_mim,11,10,List 35,broom,1023,9685,1824,9075,sweep,sweep,JJ,sweep
w10076541_mim,11,10,List 35,broom,1023,9685,1824,9075,clean,clean,JJ,clean
w10076541_mim,11,10,List 35,broom,1023,9685,1824,9075,dust,dust,NN,dust
w10076541_mim,12,10,List 35,coke,1024,11533,1925,9736,drink,drink,NN,drink
w10076541_mim,12,10,List 35,coke,1024,11533,1925,9736,fill,fill,NN,fill
w10076541_mim,12,10,List 35,coke,1024,11533,1925,9736,spill,spill,VB,spill
w10076541_mim,13,10,List 35,tobacco,1039,5926,2301,4710,chew,chew,JJR,chew
w10076541_mim,13,10,List 35,tobacco,1039,5926,2301,4710,smoke,smoke,NN,smoke
w10076541_mim,14,10,List 35,nurse,1034,30849,3496,30316,help,help,NN,help
w10076541_mim,14,10,List 35,nurse,1034,30849,3496,30316,clean,clean,VB,clean
w10076541_mim,14,10,List 35,nurse,1034,30849,3496,30316,become,become,VB,become
w10076541_mim,14,10,List 35,nurse,1034,30849,3496,30316,healthy,healthy,JJ,healthy
w10076541_mim,15,10,List 35,goat,1046,12746,2343,12173,see,see,NNS,see
w10076541_mim,15,10,List 35,goat,1046,12746,2343,12173,feed,feed,VBN,fee
w10076541_mim,15,10,List 35,goat,1046,12746,2343,12173,milk,milk,VBP,milk
w10076541_mim,15,10,List 35,goat,1046,12746,2343,12173,play,play,VB,play
w10076541_mim,16,10,List 35,cream,1036,8679,1495,8293,cook,cook,NNS,cook
w10076541_mim,16,10,List 35,cream,1036,8679,1495,8293,bake,bake,VB,bake
w10076541_mim,16,10,List 35,cream,1036,8679,1495,8293,mix,mix,NNS,mix
w10076541_mim,16,10,List 35,cream,1036,8679,1495,8293,feed,feed,VB,fee
w10076541_mim,17,10,List 35,neck,1033,9998,2626,9436,stretch,stretch,NN,stretch
w10076541_mim,17,10,List 35,neck,1033,9998,2626,9436,see,see,NN,see
w10076541_mim,17,10,List 35,neck,1033,9998,2626,9436,strain,strain,VBP,strain
w10076541_mim,18,10,List 35,partner,1038,9258,1999,8779,love,love,VB,love
w10076541_mim,18,10,List 35,partner,1038,9258,1999,8779,hug,hug,NN,hug
w10076541_mim,18,10,List 35,partner,1038,9258,1999,8779,kiss,kiss,NNS,kiss
