Username,Condition.Description,Stimuli.Cue,Procedure.Trial.Type,affordance_parsed,word,lemma,POS,Source
J00670274,Version 41,roommate,BOI,buisness partner,business,business,NOUN,USA
J00670274,Version 41,roommate,BOI,buisness partner,partner,partner,NOUN,USA
J00670274,Version 41,roommate,BOI,making money,making,make,VERB,USA
J00670274,Version 41,roommate,BOI,making money,money,money,NOUN,USA
J00670274,Version 41,broccoli,BOI,eating,eating,eat,VERB,USA
J00670274,Version 41,broccoli,BOI,cooking,cooking,cook,VERB,USA
J00670274,Version 41,broccoli,BOI,baking,baking,bake,VERB,USA
J00670274,Version 41,broccoli,BOI,planting,planting,plan,VERB,USA
J00670274,Version 41,broccoli,BOI,gardening,gardening,garde,VERB,USA
J00670274,Version 41,broccoli,BOI,crafts,crafts,craft,NOUN,USA
J00670274,Version 41,broccoli,BOI,decor,decor,decorate,VERB,USA
J00670274,Version 41,binoculars,BOI,spotting,spotting,spot,VERB,USA
J00670274,Version 41,binoculars,BOI,vision,vision,vision,NOUN,USA
J00670274,Version 41,binoculars,BOI,close up,close,close,ADJ,USA
J00670274,Version 41,binoculars,BOI,zooming in,zooming,zoo,VERB,USA
J00670274,Version 41,binoculars,BOI,display,display,display,VERB,USA
J00670274,Version 41,binoculars,BOI,decor,decor,decorate,VERB,USA
J00670274,Version 41,binoculars,BOI,investigation,investigation,investigate,VERB,USA
J00670274,Version 41,binoculars,BOI,science,science,science,NOUN,USA
J00670274,Version 41,binoculars,BOI,education ,education,educate,VERB,USA
J00670274,Version 41,mammal,BOI,food,food,food,NOUN,USA
J00670274,Version 41,mammal,BOI,pet,pet,pet,NOUN,USA
J00670274,Version 41,mammal,BOI,education,education,educate,VERB,USA
J00670274,Version 41,mammal,BOI,clothes,clothes,clothes,NOUN,USA
J00670274,Version 41,mammal,BOI,tools,tools,tool,VERB,USA
J00670274,Version 41,chairwoman,BOI,taxes,taxes,tax,NOUN,USA
J00670274,Version 41,chairwoman,BOI,buisness,business,business,NOUN,USA
J00670274,Version 41,chairwoman,BOI,education,education,educate,VERB,USA
J00670274,Version 41,narcotics,BOI,high,high,high,INTJ,USA
J00670274,Version 41,narcotics,BOI,fun,fun,fun,NOUN,USA
J00670274,Version 41,narcotics,BOI,play,play,play,VERB,USA
J00670274,Version 41,train,BOI,ride,ride,ride,VERB,USA
J00670274,Version 41,train,BOI,travel,travel,travel,VERB,USA
J00670274,Version 41,train,BOI,move,move,move,VERB,USA
J00670274,Version 41,train,BOI,transport,transport,transport,VERB,USA
J00670274,Version 41,tepee,BOI,camp,camp,camp,NOUN,USA
J00670274,Version 41,tepee,BOI,art,art,art,NOUN,USA
J00670274,Version 41,tepee,BOI,education ,education,educate,VERB,USA
J00670274,Version 41,salt,BOI,food taste,food,food,NOUN,USA
J00670274,Version 41,salt,BOI,food taste,taste,taste,VERB,USA
J00670274,Version 41,salt,BOI,inhance,enhance,enhance,VERB,USA
J00670274,Version 41,damsel,BOI,art,art,art,NOUN,USA
J00670274,Version 41,damsel,BOI,movie,movie,movie,NOUN,USA
J00670274,Version 41,damsel,BOI,play,play,play,VERB,USA
J00670274,Version 41,damsel,BOI,book,book,book,NOUN,USA
J00670274,Version 41,damsel,BOI,steretype ,stereotype,stereotype,NOUN,USA
J00670274,Version 41,germ,BOI,sickness,sickness,sickness,NOUN,USA
J00670274,Version 41,germ,BOI,diease,disease,disease,NOUN,USA
J00670274,Version 41,gift,BOI,give,give,give,VERB,USA
J00670274,Version 41,gift,BOI,christmas,christmas,christmas,PROPN,USA
J00670274,Version 41,gift,BOI,birthday,birthday,birthday,NOUN,USA
J00670274,Version 41,lei,BOI,travel,travel,travel,VERB,USA
J00670274,Version 41,lei,BOI,holiday,holiday,holiday,NOUN,USA
J00670274,Version 41,lei,BOI,theme,theme,theme,NOUN,USA
J00670274,Version 41,tricycle,BOI,moving,moving,move,VERB,USA
J00670274,Version 41,tricycle,BOI,traveling,traveling,travel,VERB,USA
J00670274,Version 41,cologne,BOI,smelling good,smelling,smell,VERB,USA
J00670274,Version 41,cologne,BOI,smelling good,good,good,ADJ,USA
J00670274,Version 41,cologne,BOI,seduction,seduction,seduce,VERB,USA
J00670274,Version 41,snail,BOI,pet,pet,pet,VERB,USA
J00670274,Version 41,fedora,BOI,wear,wear,wear,VERB,USA
J00670274,Version 41,fedora,BOI,art,art,art,NOUN,USA
J00670274,Version 41,dildo,BOI,sex,sex,sex,VERB,USA
J00670274,Version 41,bulb,BOI,light,light,light,NOUN,USA
J00670274,Version 41,bulb,BOI,creation,creation,create,VERB,USA
J00670274,Version 41,broach,BOI,fashion,fashion,fashion,NOUN,USA
J00670274,Version 41,broach,BOI,heirloom,heirloom,heirloom,X,USA
J00670274,Version 41,game,BOI,play,play,play,VERB,USA
J00670274,Version 41,nutcracker,BOI,christmas,christmas,christmas,PROPN,USA
J00670274,Version 41,nutcracker,BOI,traditon,tradition,tradition,NOUN,USA
J00670274,Version 41,nutcracker,BOI,cracking,cracking,crack,VERB,USA
J00670274,Version 41,bridegroom,BOI,wedding,wedding,wedding,NOUN,USA
J00670274,Version 41,bridegroom,BOI,sex,sex,sex,VERB,USA
J00670274,Version 41,offspring,BOI,finances,finances,finances,NOUN,USA
J00670274,Version 41,taxi,BOI,travel,travel,travel,VERB,USA
J00670274,Version 41,taxi,BOI,movie,movie,movie,NOUN,USA
J00685260_EMG,Version 50,necktie,BOI,decorative piece of clothing for formal events,decorative,decorate,VERB,USA
J00685260_EMG,Version 50,necktie,BOI,decorative piece of clothing for formal events,piece,piece,NOUN,USA
J00685260_EMG,Version 50,necktie,BOI,decorative piece of clothing for formal events,clothing,clothing,NOUN,USA
J00685260_EMG,Version 50,necktie,BOI,decorative piece of clothing for formal events,formal,formal,ADJ,USA
J00685260_EMG,Version 50,necktie,BOI,decorative piece of clothing for formal events,events,event,NOUN,USA
J00685260_EMG,Version 50,metal,BOI,construction,construction,construct,VERB,USA
J00685260_EMG,Version 50,metal,BOI,electronic uses,electronic,electronic,ADJ,USA
J00685260_EMG,Version 50,metal,BOI,electronic uses,uses,use,NOUN,USA
J00685260_EMG,Version 50,metal,BOI,vehicles,vehicles,vehicles,NOUN,USA
J00685260_EMG,Version 50,pineapple,BOI,consumption by people and animals,consumption,consume,VERB,USA
J00685260_EMG,Version 50,pineapple,BOI,consumption by people and animals,people,people,NOUN,USA
J00685260_EMG,Version 50,pineapple,BOI,consumption by people and animals,animals,animal,NOUN,USA
J00685260_EMG,Version 50,geranium,BOI,decorative plant for yards,decorative,decorate,VERB,USA
J00685260_EMG,Version 50,geranium,BOI,decorative plant for yards,plant,plant,NOUN,USA
J00685260_EMG,Version 50,geranium,BOI,decorative plant for yards,yards,yard,NOUN,USA
J00685260_EMG,Version 50,shavings,BOI,mulch,mulch,mulch,VERB,USA
J00685260_EMG,Version 50,nanny,BOI,childcare when parents can't,childcare,childcare,NOUN,USA
J00685260_EMG,Version 50,nanny,BOI,childcare when parents can't,parents,parent,NOUN,USA
J00685260_EMG,Version 50,needle,BOI,sewing,sewing,sew,VERB,USA
J00685260_EMG,Version 50,needle,BOI,drug injections,drug,drug,NOUN,USA
J00685260_EMG,Version 50,needle,BOI,drug injections,injections,inject,VERB,USA
J00685260_EMG,Version 50,needle,BOI,embroidery ,embroidery,embroidery,NOUN,USA
J00685260_EMG,Version 50,joystick,BOI,video games,video,video,NOUN,USA
J00685260_EMG,Version 50,joystick,BOI,video games,games,game,NOUN,USA
J00685260_EMG,Version 50,poultry,BOI,consumption by humans and animals,consumption,consume,VERB,USA
J00685260_EMG,Version 50,poultry,BOI,consumption by humans and animals,humans,human,NOUN,USA
J00685260_EMG,Version 50,poultry,BOI,consumption by humans and animals,animals,animal,NOUN,USA
J00685260_EMG,Version 50,cliff,BOI,paragliding,paragliding,paraglide,VERB,USA
J00685260_EMG,Version 50,saddle,BOI,riding animals,riding,ride,NOUN,USA
J00685260_EMG,Version 50,saddle,BOI,riding animals,animals,animal,NOUN,USA
J00685260_EMG,Version 50,coin,BOI,trading,trading,trade,VERB,USA
J00685260_EMG,Version 50,coin,BOI,rewarding individuals,rewarding,rewarde,VERB,USA
J00685260_EMG,Version 50,coin,BOI,rewarding individuals,individuals,individual,NOUN,USA
J00685260_EMG,Version 50,pullover,BOI,clothing for cold environments,clothing,clothing,NOUN,USA
J00685260_EMG,Version 50,pullover,BOI,clothing for cold environments,cold,cold,ADJ,USA
J00685260_EMG,Version 50,pullover,BOI,clothing for cold environments,environments,environment,NOUN,USA
J00685260_EMG,Version 50,grandson,BOI,do your labor because you can't,labor,labor,VERB,USA
J00685260_EMG,Version 50,forehead,BOI,slapping when you mess up,slapping,slap,VERB,USA
J00685260_EMG,Version 50,forehead,BOI,slapping when you mess up,mess,mess,NOUN,USA
J00685260_EMG,Version 50,councilwoman,BOI,law advice,law,law,NOUN,USA
J00685260_EMG,Version 50,councilwoman,BOI,law advice,advice,advice,VERB,USA
J00685260_EMG,Version 50,merchant,BOI,trading,trading,trade,VERB,USA
J00685260_EMG,Version 50,potato,BOI,consumption by humans and animals ,consumption,consume,VERB,USA
J00685260_EMG,Version 50,potato,BOI,consumption by humans and animals ,humans,human,NOUN,USA
J00685260_EMG,Version 50,potato,BOI,consumption by humans and animals ,animals,animal,NOUN,USA
J00685260_EMG,Version 50,cent,BOI,trading,trading,trade,VERB,USA
J00685260_EMG,Version 50,sombrero,BOI,sun protection,sun,sun,NOUN,USA
J00685260_EMG,Version 50,sombrero,BOI,sun protection,protection,protect,VERB,USA
J00685260_EMG,Version 50,muzzle,BOI,accuracy and precision in rifles,accuracy,accuracy,VERB,USA
J00685260_EMG,Version 50,muzzle,BOI,accuracy and precision in rifles,precision,precision,NOUN,USA
J00685260_EMG,Version 50,muzzle,BOI,accuracy and precision in rifles,rifles,rifle,NOUN,USA
J00685260_EMG,Version 50,celery,BOI,consumption by humans and animals,consumption,consume,VERB,USA
J00685260_EMG,Version 50,celery,BOI,consumption by humans and animals,humans,human,NOUN,USA
J00685260_EMG,Version 50,celery,BOI,consumption by humans and animals,animals,animal,NOUN,USA
J00685260_EMG,Version 50,Ladder,BOI,reaching high places,reaching,reach,VERB,USA
J00685260_EMG,Version 50,Ladder,BOI,reaching high places,high,high,INTJ,USA
J00685260_EMG,Version 50,Ladder,BOI,reaching high places,places,place,NOUN,USA
J00685260_EMG,Version 50,drywall,BOI,creates walls and ceilings,creates,create,VERB,USA
J00685260_EMG,Version 50,drywall,BOI,creates walls and ceilings,walls,wall,NOUN,USA
J00685260_EMG,Version 50,drywall,BOI,creates walls and ceilings,ceilings,ceiling,NOUN,USA
J00685260_EMG,Version 50,shallot,BOI,consumption by humans and animals,consumption,consume,VERB,USA
J00685260_EMG,Version 50,shallot,BOI,consumption by humans and animals,humans,human,NOUN,USA
J00685260_EMG,Version 50,shallot,BOI,consumption by humans and animals,animals,animal,NOUN,USA
J00685260_EMG,Version 50,houseboy,BOI,household chores,household,household,NOUN,USA
J00685260_EMG,Version 50,houseboy,BOI,household chores,chores,chore,NOUN,USA
J00685260_EMG,Version 50,pudding,BOI,consumption,consumption,consume,VERB,USA
J00685260_EMG,Version 50,corset,BOI,clothing to portray body in certain way,clothing,clothing,NOUN,USA
J00685260_EMG,Version 50,corset,BOI,clothing to portray body in certain way,portray,portray,NOUN,USA
J00685260_EMG,Version 50,corset,BOI,clothing to portray body in certain way,body,body,NOUN,USA
J00685260_EMG,Version 50,corset,BOI,clothing to portray body in certain way,certain,certain,ADJ,USA
J00685260_EMG,Version 50,corset,BOI,clothing to portray body in certain way,way,way,NOUN,USA
J00685260_EMG,Version 50,orange,BOI,consumption,consumption,consume,VERB,USA
J00686057_cas,Version 98,busman,BOI,driving,driving,drive,VERB,USA
J00686057_cas,Version 98,busman,BOI,talking,talking,talk,VERB,USA
J00686057_cas,Version 98,busman,BOI,conversating,converse,converse,VERB,USA
J00686057_cas,Version 98,aluminum,BOI,wrapping,wrapping,wrap,VERB,USA
J00686057_cas,Version 98,aluminum,BOI,making shapes,making,make,NOUN,USA
J00686057_cas,Version 98,aluminum,BOI,making shapes,shapes,shape,VERB,USA
J00686057_cas,Version 98,aluminum,BOI,covering,covering,cover,VERB,USA
J00686057_cas,Version 98,aluminum,BOI,storage ,storage,store,VERB,USA
J00686057_cas,Version 98,schoolwork,BOI,typing,typing,type,VERB,USA
J00686057_cas,Version 98,schoolwork,BOI,learning,learning,learn,VERB,USA
J00686057_cas,Version 98,schoolwork,BOI,writing,writing,write,VERB,USA
J00686057_cas,Version 98,hiker,BOI,hiking,hiking,hik,VERB,USA
J00686057_cas,Version 98,hiker,BOI,walking,walking,walk,VERB,USA
J00686057_cas,Version 98,hiker,BOI,sightseeing,sightseeing,sightsee,VERB,USA
J00686057_cas,Version 98,hiker,BOI,exploring,exploring,explore,VERB,USA
J00686057_cas,Version 98,townspeople,BOI,working,working,work,VERB,USA
J00686057_cas,Version 98,townspeople,BOI,playing,playing,play,VERB,USA
J00686057_cas,Version 98,townspeople,BOI,conversating,converse,converse,VERB,USA
J00686057_cas,Version 98,noose,BOI,tying,tying,tie,VERB,USA
J00686057_cas,Version 98,noose,BOI,hanging,hanging,hang,VERB,USA
J00686057_cas,Version 98,noose,BOI,securing,securing,secure,VERB,USA
J00686057_cas,Version 98,companion,BOI,talking,talking,talk,VERB,USA
J00686057_cas,Version 98,companion,BOI,venting,venting,vent,VERB,USA
J00686057_cas,Version 98,companion,BOI,laughing,laughing,laugh,VERB,USA
J00686057_cas,Version 98,companion,BOI,crying,crying,cry,VERB,USA
J00686057_cas,Version 98,companion,BOI,playing,playing,play,VERB,USA
J00686057_cas,Version 98,pinball,BOI,playing,playing,play,VERB,USA
J00686057_cas,Version 98,gun,BOI,shooting,shooting,shoot,VERB,USA
J00686057_cas,Version 98,gun,BOI,cocking,cocking,cock,VERB,USA
J00686057_cas,Version 98,gun,BOI,defending,defending,defend,VERB,USA
J00686057_cas,Version 98,wrestler,BOI,wrestling,wrestling,wrestle,VERB,USA
J00686057_cas,Version 98,cowhide,BOI,decorating,decorating,decorate,VERB,USA
J00686057_cas,Version 98,cowhide,BOI,accessorising,accessorizing,accessorize,VERB,USA
J00686057_cas,Version 98,cowhide,BOI,crafting,crafting,craft,VERB,USA
J00686057_cas,Version 98,harness,BOI,harnessing,harnessing,harnesse,VERB,USA
J00686057_cas,Version 98,harness,BOI,controlling,controlling,control,VERB,USA
J00686057_cas,Version 98,meteorologist,BOI,predicting,predicting,predict,VERB,USA
J00686057_cas,Version 98,meteorologist,BOI,telling weather,telling,tell,VERB,USA
J00686057_cas,Version 98,meteorologist,BOI,telling weather,weather,weather,NOUN,USA
J00686057_cas,Version 98,meteorologist,BOI,talking,talking,talk,VERB,USA
J00686057_cas,Version 98,document,BOI,filing,filing,file,VERB,USA
J00686057_cas,Version 98,document,BOI,typing,typing,type,VERB,USA
J00686057_cas,Version 98,document,BOI,submitting,submitting,submit,VERB,USA
J00686057_cas,Version 98,document,BOI,copying,copying,copy,VERB,USA
J00686057_cas,Version 98,document,BOI,sending,sending,send,VERB,USA
J00686057_cas,Version 98,sand,BOI,playing,playing,play,VERB,USA
J00686057_cas,Version 98,sand,BOI,shaping,shaping,shape,VERB,USA
J00686057_cas,Version 98,sand,BOI,crafting,crafting,craft,VERB,USA
J00686057_cas,Version 98,scallop,BOI,eating,eating,eat,VERB,USA
J00686057_cas,Version 98,scallop,BOI,cooking,cooking,cook,VERB,USA
J00686057_cas,Version 98,hostel,BOI,sleeping,sleeping,sleep,VERB,USA
J00686057_cas,Version 98,hostel,BOI,shelter,shelter,shelter,VERB,USA
J00686057_cas,Version 98,plaque,BOI,cleaning,cleaning,clean,VERB,USA
J00686057_cas,Version 98,plaque,BOI,flossing,flossing,floss,VERB,USA
J00686057_cas,Version 98,plaque,BOI,brushing,brushing,brush,VERB,USA
J00686057_cas,Version 98,gynecologist,BOI,talking,talking,talk,VERB,USA
J00686057_cas,Version 98,gynecologist,BOI,learning,learning,learn,VERB,USA
J00686057_cas,Version 98,gynecologist,BOI,diagnosing,diagnosing,diagnose,VERB,USA
J00686057_cas,Version 98,gynecologist,BOI,checking,checking,check,VERB,USA
J00686057_cas,Version 98,astronaut,BOI,exploring,exploring,explore,VERB,USA
J00686057_cas,Version 98,astronaut,BOI,flying,flying,flie,VERB,USA
J00686057_cas,Version 98,astronaut,BOI,piloting ,piloting,pilot,VERB,USA
J00686057_cas,Version 98,lens,BOI,looking,looking,look,VERB,USA
J00686057_cas,Version 98,lens,BOI,seeing,seeing,see,VERB,USA
J00686057_cas,Version 98,fender,BOI,framing,framing,fram,VERB,USA
J00686057_cas,Version 98,clothes,BOI,wearing,wearing,wear,VERB,USA
J00686057_cas,Version 98,clothes,BOI,sewing,sewing,sew,VERB,USA
J00686057_cas,Version 98,clothes,BOI,cleaning,cleaning,clean,VERB,USA
J00686057_cas,Version 98,clothes,BOI,washing,washing,wash,VERB,USA
J00686057_cas,Version 98,clothes,BOI,drying,drying,dry,VERB,USA
J00686057_cas,Version 98,clothes,BOI,tailoring,tailoring,tailor,VERB,USA
J00686057_cas,Version 98,clothes,BOI,crafting,crafting,craft,VERB,USA
J00686057_cas,Version 98,knot,BOI,tying,tying,tie,VERB,USA
J00686057_cas,Version 98,kale,BOI,eating,eating,eat,VERB,USA
J00686057_cas,Version 98,kale,BOI,shredding,shredding,shred,VERB,USA
J00686057_cas,Version 98,kale,BOI,mixing,mixing,mix,VERB,USA
J00686057_cas,Version 98,buttercup,BOI,smelling,smelling,smell,VERB,USA
J00686057_cas,Version 98,buttercup,BOI,seeing,seeing,see,VERB,USA
J00686057_cas,Version 98,buttercup,BOI,admiring,admiring,admir,VERB,USA
J00686057_cas,Version 98,nipple,BOI,pumping,pumping,pumpe,VERB,USA
J00686057_cas,Version 98,tutu,BOI,wearing,wearing,wear,VERB,USA
J00686057_cas,Version 98,tutu,BOI,dancing,dancing,dance,VERB,USA
J00686057_cas,Version 98,tutu,BOI,dress-up,dress,dress up,VERB,USA
J00686057_cas,Version 98,magnet,BOI,attracting,attracting,attract,VERB,USA
J00686057_cas,Version 98,magnet,BOI,sticking,sticking,sticke,VERB,USA
J00686057_cas,Version 98,quarterback,BOI,playing,playing,play,VERB,USA
J00686057_cas,Version 98,quarterback,BOI,running,running,run,VERB,USA
J00686057_cas,Version 83,paint,BOI,painting,painting,paint,VERB,USA
J00686057_cas,Version 83,paint,BOI,smelling,smelling,smell,VERB,USA
J00686057_cas,Version 83,paint,BOI,decorating,decorating,decorate,VERB,USA
J00686057_cas,Version 83,paint,BOI,choosing,choosing,choose,VERB,USA
J00686057_cas,Version 83,paint,BOI,rolling,rolling,roll,VERB,USA
J00686057_cas,Version 83,homework,BOI,submitting,submitting,submit,VERB,USA
J00686057_cas,Version 83,homework,BOI,learning,learning,learn,VERB,USA
J00686057_cas,Version 83,curd,BOI,eating,eating,eat,VERB,USA
J00686057_cas,Version 83,curd,BOI,cooking,cooking,cook,VERB,USA
J00686057_cas,Version 83,hickory,BOI,baking,baking,bake,VERB,USA
J00686057_cas,Version 83,hickory,BOI,cooking,cooking,cook,VERB,USA
J00686057_cas,Version 83,hickory,BOI,smelling,smelling,smell,VERB,USA
J00686057_cas,Version 83,publisher,BOI,talking,talking,talk,VERB,USA
J00686057_cas,Version 83,publisher,BOI,publishing,publishing,publish,VERB,USA
J00686057_cas,Version 83,tourist,BOI,touring,touring,touring,VERB,USA
J00686057_cas,Version 83,tourist,BOI,admiring,admiring,admir,VERB,USA
J00686057_cas,Version 83,tourist,BOI,sight-seeing,sight,sight-see,VERB,USA
J00686057_cas,Version 83,tourist,BOI,sight-seeing,seeing,see,VERB,USA
J00686057_cas,Version 83,mountain,BOI,admiring,admiring,admir,VERB,USA
J00686057_cas,Version 83,mountain,BOI,looking,looking,look,VERB,USA
J00686057_cas,Version 83,mountain,BOI,seeing,seeing,see,VERB,USA
J00686057_cas,Version 83,mountain,BOI,exploring,exploring,explore,VERB,USA
J00686057_cas,Version 83,mountain,BOI,climbing,climbing,climb,VERB,USA
J00686057_cas,Version 83,sandpaper,BOI,sanding,sanding,sand,VERB,USA
J00686057_cas,Version 83,sandpaper,BOI,construction,construction,construct,VERB,USA
J00686057_cas,Version 83,sandpaper,BOI,decorating,decorating,decorate,VERB,USA
J00686057_cas,Version 83,smooch,BOI,smooching,smooching,smooch,VERB,USA
J00686057_cas,Version 83,gardenia,BOI,decorating,decorating,decorate,VERB,USA
J00686057_cas,Version 83,gardenia,BOI,admiring,admiring,admir,VERB,USA
J00686057_cas,Version 83,gardenia,BOI,smelling,smelling,smell,VERB,USA
J00686057_cas,Version 83,gardenia,BOI,painting,painting,paint,VERB,USA
J00686057_cas,Version 83,gardenia,BOI,picking,picking,pick,VERB,USA
J00686057_cas,Version 83,gardenia,BOI,planting,planting,plan,VERB,USA
J00686057_cas,Version 83,nylon,BOI,cleaning,cleaning,clean,VERB,USA
J00686057_cas,Version 83,nylon,BOI,applying,applying,apply,VERB,USA
J00686057_cas,Version 83,nylon,BOI,using,using,use,VERB,USA
J00686057_cas,Version 83,thermos,BOI,drinking,drinking,drink,VERB,USA
J00686057_cas,Version 83,thermos,BOI,storing,storing,store,VERB,USA
J00686057_cas,Version 83,thermos,BOI,carrying,carrying,carry,VERB,USA
J00686057_cas,Version 83,thermos,BOI,throwing,throwing,throw,VERB,USA
J00686057_cas,Version 83,prune,BOI,eating,eating,eat,VERB,USA
J00686057_cas,Version 83,prune,BOI,baking,baking,bake,VERB,USA
J00686057_cas,Version 83,prune,BOI,picking,picking,pick,VERB,USA
J00686057_cas,Version 83,prune,BOI,cooking,cooking,cook,VERB,USA
J00686057_cas,Version 83,prune,BOI,smelling,smelling,smell,VERB,USA
J00686057_cas,Version 83,kebab,BOI,eating,eating,eat,VERB,USA
J00686057_cas,Version 83,kebab,BOI,grilling,grilling,grill,VERB,USA
J00686057_cas,Version 83,kebab,BOI,searing,searing,sear,VERB,USA
J00686057_cas,Version 83,kebab,BOI,cooking,cooking,cook,VERB,USA
J00686057_cas,Version 83,greenback,BOI,paying,paying,pay,VERB,USA
J00686057_cas,Version 83,greenback,BOI,saving,saving,save,VERB,USA
