Username,Trial,Condition.Number,Condition.Notes,Stimuli.Cue,Procedure.Item,Procedure.Max.Time,Procedure.Min.Time,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,affordance_lemma,POS,Lemma
w10082173_nmf,40,14,List 89,hat,2653,-,-,45385,4973,40921,look,look,look,NN,look
w10082173_nmf,40,14,List 89,hat,2653,-,-,45385,4973,40921,stylish,stylish,stylish,JJ,stylish
w10082173_nmf,40,14,List 89,hat,2653,-,-,45385,4973,40921,celebrate,celebrate,celebrate,NN,celebrate
w10082173_nmf,40,14,List 89,hat,2653,-,-,45385,4973,40921,gift,gift,gift,NN,gift
w10082287_gcm,11,4,List 54,hatband,1607,-,-,22964,5417,21604,keep,keep,keep,VB,keep
w10082287_gcm,11,4,List 54,hatband,1607,-,-,22964,5417,21604,hat,hat,hat,DT,hat
w10082287_gcm,11,4,List 54,hatband,1607,-,-,22964,5417,21604,rubber,rubber,rubber,NN,rubber
w10082287_gcm,11,4,List 54,hatband,1607,-,-,22964,5417,21604,band,band,band,VBP,band
w10082287_gcm,12,4,List 54,plug,1609,-,-,16360,2921,14982,electricity,electricity,electricity,NN,electricity
w10082287_gcm,12,4,List 54,plug,1609,-,-,16360,2921,14982,power,power,power,NN,power
w10082287_gcm,12,4,List 54,plug,1609,-,-,16360,2921,14982,charger,charger,charger,NN,charger
w10082287_gcm,12,4,List 54,plug,1609,-,-,16360,2921,14982,ear,ear,ear,VBP,ear
w10082287_gcm,12,4,List 54,plug,1609,-,-,16360,2921,14982,plug,plug,plug,NN,plug
w10082287_gcm,13,4,List 54,mushroom,1592,-,-,13385,2653,12465,food,food,food,NN,food
w10082287_gcm,13,4,List 54,mushroom,1592,-,-,13385,2653,12465,drugs,drugs,drug,NNS,drug
w10082287_gcm,13,4,List 54,mushroom,1592,-,-,13385,2653,12465,liquids,liquids,liquid,VBP,liquids
w10082287_gcm,14,4,List 54,groceries,1598,-,-,11020,1653,10089,eat,eat,eat,NN,eat
w10082287_gcm,14,4,List 54,groceries,1598,-,-,11020,1653,10089,shop,shop,shop,NN,shop
w10082287_gcm,14,4,List 54,groceries,1598,-,-,11020,1653,10089,make,make,make,VBP,make
w10082287_gcm,14,4,List 54,groceries,1598,-,-,11020,1653,10089,food,food,food,NN,food
w10082287_gcm,15,4,List 54,videotape,1615,-,-,9180,1547,7271,watch,watch,watch,NN,watch
w10082287_gcm,15,4,List 54,videotape,1615,-,-,9180,1547,7271,sell,sell,sell,NN,sell
w10082287_gcm,15,4,List 54,videotape,1615,-,-,9180,1547,7271,rent,rent,rend,NN,rent
w10082287_gcm,16,4,List 54,den,1604,-,-,11198,3264,9704,eating,eating,eat,VBG,eat
w10082287_gcm,16,4,List 54,den,1604,-,-,11198,3264,9704,sleeping,sleeping,sleep,VBG,sleep
w10082287_gcm,16,4,List 54,den,1604,-,-,11198,3264,9704,studying,studying,study,VBG,study
w10082287_gcm,18,4,List 54,ankle,1620,-,-,18864,10407,14041,walking,walking,walk,VBG,walk
w10082287_gcm,19,4,List 54,lilly,1616,-,-,5031,2312,4197,lilly,lilly,lilly,RB,lilly
w10082287_gcm,19,4,List 54,lilly,1616,-,-,5031,2312,4197,pad,pad,pad,JJ,pad
w10082287_gcm,20,4,List 54,tapestry,1614,-,-,14457,1571,10350,decoration,decoration,decoration,NN,decoration
w10082287_gcm,20,4,List 54,tapestry,1614,-,-,14457,1571,10350,art,art,art,NN,art
w10082287_gcm,21,4,List 54,diamond,1619,-,-,10228,1488,8830,ring,ring,ring,VBG,ring
w10082287_gcm,21,4,List 54,diamond,1619,-,-,10228,1488,8830,gem,gem,gem,NN,gem
w10082287_gcm,23,4,List 54,eyeglass,1599,-,-,12015,5981,8327,see,see,see,VBP,see
w10082287_gcm,24,4,List 54,icebox,1597,-,-,12134,2315,11201,chill,chill,chill,JJ,chill
w10082287_gcm,24,4,List 54,icebox,1597,-,-,12134,2315,11201,things,things,thing,NNS,thing
w10082287_gcm,24,4,List 54,icebox,1597,-,-,12134,2315,11201,get,get,get,VBP,get
w10082287_gcm,24,4,List 54,icebox,1597,-,-,12134,2315,11201,ice,ice,ice,JJ,ice
w10082287_gcm,25,4,List 54,hammer,1618,-,-,11676,4429,10050,fix,fix,fix,JJ,fix
w10082287_gcm,25,4,List 54,hammer,1618,-,-,11676,4429,10050,things,things,thing,NNS,thing
w10082287_gcm,25,4,List 54,hammer,1618,-,-,11676,4429,10050,nail,nail,nail,JJ,nail
w10082287_gcm,25,4,List 54,hammer,1618,-,-,11676,4429,10050,things,things,thing,NNS,thing
w10082287_gcm,26,4,List 54,stencil,1610,-,-,5685,1879,4407,trace,trace,trace,VBP,trace
w10082287_gcm,26,4,List 54,stencil,1610,-,-,5685,1879,4407,things,things,thing,NNS,thing
w10082287_gcm,27,4,List 54,flamethrower,1612,-,-,8425,2536,6810,set,set,set,VBN,set
w10082287_gcm,27,4,List 54,flamethrower,1612,-,-,8425,2536,6810,things,things,thing,NNS,thing
w10082287_gcm,27,4,List 54,flamethrower,1612,-,-,8425,2536,6810,fire,fire,fire,NN,fire
w10082287_gcm,28,4,List 54,crayfish,1593,-,-,10899,1937,2712,eat,eat,eat,NN,eat
w10082287_gcm,29,4,List 54,windbreaker,1600,-,-,8182,1579,6303,protect,protect,protect,VBP,protect
w10082287_gcm,29,4,List 54,windbreaker,1600,-,-,8182,1579,6303,wind,wind,wind,NN,wind
w10082287_gcm,29,4,List 54,windbreaker,1600,-,-,8182,1579,6303,wear,wear,wear,JJ,wear
w10082287_gcm,31,4,List 54,pecan,1596,-,-,4594,1435,3280,eat,eat,eat,JJ,eat
w10082287_gcm,31,4,List 54,pecan,1596,-,-,4594,1435,3280,bake,bake,bake,NNS,bake
w10082287_gcm,32,4,List 54,coffeepot,1613,-,-,10241,3712,7746,make,make,make,VBP,make
w10082287_gcm,32,4,List 54,coffeepot,1613,-,-,10241,3712,7746,coffee,coffee,coffee,NN,coffee
w10082287_gcm,33,4,List 54,handball,1608,-,-,26072,17174,25145,throw,throw,throw,JJ,throw
w10082287_gcm,33,4,List 54,handball,1608,-,-,26072,17174,25145,step,step,step,NN,step
w10082287_gcm,33,4,List 54,handball,1608,-,-,26072,17174,25145,bounce,bounce,bounce,NN,bounce
w10082287_gcm,34,4,List 54,dad,1595,-,-,14284,3139,12142,hugs,hugs,hug,NNS,hug
w10082287_gcm,34,4,List 54,dad,1595,-,-,14284,3139,12142,help,help,help,VBP,help
w10082287_gcm,34,4,List 54,dad,1595,-,-,14284,3139,12142,guidance,guidance,guidance,NN,guidance
w10082287_gcm,35,4,List 54,cranberry,1621,-,-,6521,1597,5196,juice,juice,juice,NN,juice
w10082287_gcm,35,4,List 54,cranberry,1621,-,-,6521,1597,5196,food,food,food,NN,food
w10082287_gcm,36,4,List 54,thermostat,1605,-,-,5930,1366,5006,tell,tell,tell,NN,tell
w10082287_gcm,36,4,List 54,thermostat,1605,-,-,5930,1366,5006,temperature,temperature,temperature,NN,temperature
w10082287_gcm,37,4,List 54,headboard,1611,-,-,6942,1932,6015,protect,protect,protect,VBP,protect
w10082287_gcm,37,4,List 54,headboard,1611,-,-,6942,1932,6015,head,head,head,NN,head
w10082287_gcm,37,4,List 54,headboard,1611,-,-,6942,1932,6015,wall,wall,wall,NN,wall
w10082287_gcm,38,4,List 54,counselor,1601,-,-,5622,3229,4435,guidance,guidance,guidance,NN,guidance
w10082287_gcm,39,4,List 54,kiln,1606,-,-,9843,2210,8989,fire,fire,fire,NN,fire
w10082287_gcm,39,4,List 54,kiln,1606,-,-,9843,2210,8989,clay,clay,clay,NN,clay
w10082287_gcm,40,4,List 54,ferryboat,1594,-,-,6401,1523,5369,transport,transport,transport,NN,transport
w10082287_gcm,40,4,List 54,ferryboat,1594,-,-,6401,1523,5369,things,things,thing,NNS,thing
w10082599_LD,11,15,List 40,canteen,1184,-,-,18469,5481,16774,storing,storing,store,VBG,store
w10082599_LD,11,15,List 40,canteen,1184,-,-,18469,5481,16774,drinking,drinking,drink,VBG,drink
w10082599_LD,11,15,List 40,canteen,1184,-,-,18469,5481,16774,traveling,traveling,travel,VBG,travel
w10082599_LD,12,15,List 40,salad,1176,-,-,18959,2014,17583,tossed,tossed,toss,VBN,toss
w10082599_LD,12,15,List 40,salad,1176,-,-,18959,2014,17583,layered,layered,layer,JJ,layered
w10082599_LD,12,15,List 40,salad,1176,-,-,18959,2014,17583,built,built,build,VBN,build
w10082599_LD,12,15,List 40,salad,1176,-,-,18959,2014,17583,eaten,eaten,eat,JJ,eaten
w10082599_LD,13,15,List 40,clitoris,1173,-,-,35668,5223,14543,rubbed,rubbed,rub,NN,rubbed
w10082599_LD,13,15,List 40,clitoris,1173,-,-,35668,5223,14543,licked,licked,lick,VBD,lick
w10082599_LD,13,15,List 40,clitoris,1173,-,-,35668,5223,14543,pierced,pierced,pierce,JJ,pierced
w10082599_LD,14,15,List 40,piccolo,1183,-,-,19005,6547,17481,played,played,play,NNS,played
w10082599_LD,14,15,List 40,piccolo,1183,-,-,19005,6547,17481,shined,shined,shine,VBD,shin
w10082599_LD,14,15,List 40,piccolo,1183,-,-,19005,6547,17481,fixed,fixed,fix,VBN,fix
w10082599_LD,16,15,List 40,bedspread,1175,-,-,15752,2876,12827,cleaned,cleaned,clean,VBN,clean
w10082599_LD,16,15,List 40,bedspread,1175,-,-,15752,2876,12827,folded,folded,fold,VBN,fold
w10082599_LD,16,15,List 40,bedspread,1175,-,-,15752,2876,12827,spread,spread,spread,NN,spread
w10082599_LD,17,15,List 40,gyroscope,1190,-,-,12000,6841,11017,studied,studied,study,VBN,study
w10082599_LD,17,15,List 40,gyroscope,1190,-,-,12000,6841,11017,polished,polished,polish,VBD,polish
w10082599_LD,18,15,List 40,straitjacket,1188,-,-,20892,7713,12963,restrain,restrain,restrain,NN,restrain
w10082599_LD,19,15,List 40,epidermis,1192,-,-,19835,5625,18939,protect,protect,protect,NN,protect
w10082599_LD,19,15,List 40,epidermis,1192,-,-,19835,5625,18939,moisturized,moisturized,moisturize,VBN,moisturize
w10082599_LD,19,15,List 40,epidermis,1192,-,-,19835,5625,18939,washed,washed,wash,VBD,wash
w10082599_LD,20,15,List 40,acorn,1198,-,-,11212,2134,8453,planted,planted,plant,JJ,planted
w10082599_LD,20,15,List 40,acorn,1198,-,-,11212,2134,8453,fed,fed,feed,NN,fed
w10082599_LD,20,15,List 40,acorn,1198,-,-,11212,2134,8453,squirrels,squirrels,squirrel,NNS,squirrel
w10082599_LD,21,15,List 40,dance,1181,-,-,25008,9215,22915,party,party,party,NN,party
w10082599_LD,21,15,List 40,dance,1181,-,-,25008,9215,22915,exercise,exercise,exercise,NN,exercise
w10082599_LD,21,15,List 40,dance,1181,-,-,25008,9215,22915,romance,romance,romance,NN,romance
w10082599_LD,22,15,List 40,oilcan,1201,-,-,17363,7300,15868,traveling,traveling,travel,VBG,travel
w10082599_LD,23,15,List 40,pie,1179,-,-,19438,1978,10045,sliced,sliced,slice,VBD,slice
w10082599_LD,23,15,List 40,pie,1179,-,-,19438,1978,10045,baked,baked,bake,JJ,baked
w10082599_LD,23,15,List 40,pie,1179,-,-,19438,1978,10045,eaten,eaten,eat,JJ,eaten
w10082599_LD,24,15,List 40,bat,1193,-,-,15174,2764,7731,swung,swung,swing,NN,swung
w10082599_LD,24,15,List 40,bat,1193,-,-,15174,2764,7731,broken,broken,break,VBN,break
w10082599_LD,25,15,List 40,walker,1180,-,-,20307,6731,18880,gripped,gripped,grip,VBD,grip
w10082599_LD,25,15,List 40,walker,1180,-,-,20307,6731,18880,leaned,leaned,lean,VBN,lean
w10082599_LD,25,15,List 40,walker,1180,-,-,20307,6731,18880,mobile,mobile,mobile,JJ,mobile
w10082599_LD,26,15,List 40,trombone,1195,-,-,21675,3147,18814,played,played,play,NNS,played
w10082599_LD,26,15,List 40,trombone,1195,-,-,21675,3147,18814,cleaned,cleaned,clean,VBD,clean
w10082599_LD,26,15,List 40,trombone,1195,-,-,21675,3147,18814,shined,shined,shine,VBN,shin
w10082599_LD,26,15,List 40,trombone,1195,-,-,21675,3147,18814,constructed,constructed,construct,JJ,constructed
w10082599_LD,27,15,List 40,denims,1182,-,-,17966,2756,16950,cut,cut,cut,NN,cut
w10082599_LD,27,15,List 40,denims,1182,-,-,17966,2756,16950,worn,worn,wear,NN,worn
w10082599_LD,27,15,List 40,denims,1182,-,-,17966,2756,16950,bleached,bleached,bleach,VBD,bleach
w10082599_LD,27,15,List 40,denims,1182,-,-,17966,2756,16950,jeans,jeans,jeans,NNS,jean
w10082599_LD,27,15,List 40,denims,1182,-,-,17966,2756,16950,jackets,jackets,jacket,NNS,jacket
w10082599_LD,28,15,List 40,buckle,1189,-,-,12570,7266,11064,shined,shined,shine,VBD,shin
w10082599_LD,28,15,List 40,buckle,1189,-,-,12570,7266,11064,tightened,tightened,tighten,JJ,tightened
w10082599_LD,30,15,List 40,makeup,1187,-,-,19767,6389,18557,disguise,disguise,disguise,NN,disguise
w10082599_LD,30,15,List 40,makeup,1187,-,-,19767,6389,18557,dress,dress,dress,NN,dress
w10082599_LD,30,15,List 40,makeup,1187,-,-,19767,6389,18557,cover,cover,cover,NN,cover
w10082599_LD,31,15,List 40,signpost,1199,-,-,12898,3472,9671,displaying,displaying,display,VBG,display
w10082599_LD,31,15,List 40,signpost,1199,-,-,12898,3472,9671,advertisement,advertisement,advertisement,JJ,advertisement
w10082599_LD,32,15,List 40,stopwatch,1186,-,-,18425,2747,6417,timer,timer,timer,NN,timer
w10082599_LD,33,15,List 40,twine,1178,-,-,19357,7196,18380,tied,tied,tie,VBN,tie
w10082599_LD,33,15,List 40,twine,1178,-,-,19357,7196,18380,secured,secured,secure,VBN,secure
w10082599_LD,33,15,List 40,twine,1178,-,-,19357,7196,18380,moving,moving,move,VBG,move
w10082599_LD,34,15,List 40,porridge,1191,-,-,11996,4119,10568,seasoned,seasoned,season,JJ,seasoned
w10082599_LD,34,15,List 40,porridge,1191,-,-,11996,4119,10568,eaten,eaten,eat,RB,eaten
w10082599_LD,34,15,List 40,porridge,1191,-,-,11996,4119,10568,warmed,warmed,warm,VBN,warm
w10082599_LD,35,15,List 40,newspaperman,1196,-,-,14447,11571,12738,information,information,information,NN,information
w10082599_LD,36,15,List 40,monk,1177,-,-,6231,3440,4423,enlightenment,enlightenment,enlightenment,NN,enlightenment
w10082599_LD,37,15,List 40,bleacher,1197,-,-,13091,2880,12211,sit,sit,sit,NN,sit
w10082599_LD,37,15,List 40,bleacher,1197,-,-,13091,2880,12211,hangouts,hangouts,hangout,NNS,hangout
w10082599_LD,37,15,List 40,bleacher,1197,-,-,13091,2880,12211,games,games,game,NNS,game
w10082599_LD,38,15,List 40,piercing,1185,-,-,14297,6288,13304,expression,expression,expression,VBP,expression
w10082599_LD,38,15,List 40,piercing,1185,-,-,14297,6288,13304,pleasure,pleasure,pleasure,NN,pleasure
w10082599_LD,39,15,List 40,sushi,1200,-,-,10077,8151,9168,eat,eat,eat,NN,eat
w10082599_LD,40,15,List 40,tank,1174,-,-,16891,3078,16065,driven,driven,drive,VBN,drive
w10082599_LD,40,15,List 40,tank,1174,-,-,16891,3078,16065,fired,fired,fire,VBD,fire
w10082599_LD,40,15,List 40,tank,1174,-,-,16891,3078,16065,cleaned,cleaned,clean,VBN,clean
w10083077_nr,11,25,List 50,metal,1492,-,-,25827,2771,24506,silver,silver,silver,RB,silver
w10083077_nr,11,25,List 50,metal,1492,-,-,25827,2771,24506,object,object,object,JJ,object
w10083077_nr,11,25,List 50,metal,1492,-,-,25827,2771,24506,car,car,car,NN,car
w10083077_nr,11,25,List 50,metal,1492,-,-,25827,2771,24506,hard,hard,hard,JJ,hard
w10083077_nr,11,25,List 50,metal,1492,-,-,25827,2771,24506,expensive,expensive,expensive,JJ,expensive
w10083077_nr,12,25,List 50,drywall,1482,-,-,4742,2323,4586,dry,dry,spin-dry,NN,dry
w10083077_nr,13,25,List 50,sombrero,1493,-,-,26687,1492,26410,hat,hat,hat,WP,hat
w10083077_nr,13,25,List 50,sombrero,1493,-,-,26687,1492,26410,espanol,lifespan,lifespan,VBZ,lifespan
w10083077_nr,13,25,List 50,sombrero,1493,-,-,26687,1492,26410,band,band,band,VBP,band
w10083077_nr,13,25,List 50,sombrero,1493,-,-,26687,1492,26410,sun,sun,sun,NN,sun
w10083077_nr,13,25,List 50,sombrero,1493,-,-,26687,1492,26410,blocker,blocker,blocker,NN,blocker
w10083077_nr,14,25,List 50,shavings,1499,-,-,11632,1734,10985,hairy,hairy,hairy,NN,hairy
w10083077_nr,14,25,List 50,shavings,1499,-,-,11632,1734,10985,shaving,shaving,shave,VBG,shave
w10083077_nr,14,25,List 50,shavings,1499,-,-,11632,1734,10985,cream,cream,cream,NN,cream
w10083077_nr,15,25,List 50,cliff,1495,-,-,18194,1439,16443,tall,tall,tall,NN,tall
w10083077_nr,15,25,List 50,cliff,1495,-,-,18194,1439,16443,scary,scary,scary,JJ,scary
w10083077_nr,15,25,List 50,cliff,1495,-,-,18194,1439,16443,climbing,climbing,climb,VBG,climb
w10083077_nr,15,25,List 50,cliff,1495,-,-,18194,1439,16443,dangerous,dangerous,dangerous,JJ,dangerous
w10083077_nr,15,25,List 50,cliff,1495,-,-,18194,1439,16443,fall,fall,fall,NN,fall
w10083077_nr,16,25,List 50,merchant,1479,-,-,4486,2784,4294,franchise,franchise,franchise,NN,franchise
w10083077_nr,17,25,List 50,grandson,1487,-,-,36927,1699,36474,granddad,granddad,granddad,NN,granddad
w10083077_nr,17,25,List 50,grandson,1487,-,-,36927,1699,36474,dad,dad,dad,NN,dad
w10083077_nr,17,25,List 50,grandson,1487,-,-,36927,1699,36474,grandmother,grandmother,grandmother,NN,grandmother
w10083077_nr,17,25,List 50,grandson,1487,-,-,36927,1699,36474,boy,boy,boy,NN,boy
w10083077_nr,17,25,List 50,grandson,1487,-,-,36927,1699,36474,cousin,cousin,cousin,NN,cousin
w10083077_nr,17,25,List 50,grandson,1487,-,-,36927,1699,36474,tom,tom,tom,NN,tom
w10083077_nr,17,25,List 50,grandson,1487,-,-,36927,1699,36474,bob,bob,bob,NN,bob
w10083077_nr,17,25,List 50,grandson,1487,-,-,36927,1699,36474,eric,eric,eric,JJ,eric
w10083077_nr,17,25,List 50,grandson,1487,-,-,36927,1699,36474,jackson,jackson,jackson,NN,jackson
w10083077_nr,17,25,List 50,grandson,1487,-,-,36927,1699,36474,jay,jay,jay,NN,jay
w10083077_nr,17,25,List 50,grandson,1487,-,-,36927,1699,36474,dylan,dylan,dylan,NN,dylan
w10083077_nr,17,25,List 50,grandson,1487,-,-,36927,1699,36474,chris,chris,chris,JJ,chris
w10083077_nr,18,25,List 50,cent,1474,-,-,8069,2374,7806,money,money,money,NN,money
w10083077_nr,18,25,List 50,cent,1474,-,-,8069,2374,7806,change,change,change,NN,change
w10083077_nr,18,25,List 50,cent,1474,-,-,8069,2374,7806,penny,penny,penny,NN,penny
w10083077_nr,19,25,List 50,joystick,1473,-,-,9443,1822,8797,happy,happy,happy,JJ,happy
w10083077_nr,19,25,List 50,joystick,1473,-,-,9443,1822,8797,excited,excited,excite,VBD,excite
w10083077_nr,19,25,List 50,joystick,1473,-,-,9443,1822,8797,object,object,object,JJ,object
w10083077_nr,19,25,List 50,joystick,1473,-,-,9443,1822,8797,fun,fun,fun,NN,fun
w10083077_nr,20,25,List 50,celery,1485,-,-,16642,1207,16329,food,food,food,NN,food
w10083077_nr,20,25,List 50,celery,1485,-,-,16642,1207,16329,delicious,delicious,delicious,JJ,delicious
w10083077_nr,20,25,List 50,celery,1485,-,-,16642,1207,16329,ranch,ranch,ranch,NN,ranch
w10083077_nr,20,25,List 50,celery,1485,-,-,16642,1207,16329,hot,hot,hot,JJ,hot
w10083077_nr,20,25,List 50,celery,1485,-,-,16642,1207,16329,wings,wings,wing,NNS,wing
w10083077_nr,20,25,List 50,celery,1485,-,-,16642,1207,16329,green,green,green,JJ,green
w10083077_nr,20,25,List 50,celery,1485,-,-,16642,1207,16329,healthy,healthy,healthy,JJ,healthy
w10083077_nr,21,25,List 50,councilwoman,1489,-,-,4879,3417,4410,court,court,court,NN,court
w10083077_nr,22,25,List 50,pudding,1497,-,-,15687,1503,15261,food,food,food,NN,food
w10083077_nr,22,25,List 50,pudding,1497,-,-,15687,1503,15261,brown,brown,brown,IN,brown
w10083077_nr,22,25,List 50,pudding,1497,-,-,15687,1503,15261,nasty,nasty,nasty,JJ,nasty
w10083077_nr,22,25,List 50,pudding,1497,-,-,15687,1503,15261,sloppy,sloppy,sloppy,JJ,sloppy
w10083077_nr,22,25,List 50,pudding,1497,-,-,15687,1503,15261,liquid,liquid,liquid,NN,liquid
w10083077_nr,23,25,List 50,wildcat,1475,-,-,6117,3006,5843,extreme,extreme,extreme,JJ,extreme
w10083077_nr,24,25,List 50,pineapple,1478,-,-,27174,2307,26878,sweet,sweet,sweet,JJ,sweet
w10083077_nr,24,25,List 50,pineapple,1478,-,-,27174,2307,26878,tasty,tasty,tasty,JJ,tasty
w10083077_nr,24,25,List 50,pineapple,1478,-,-,27174,2307,26878,yellow,yellow,yellow,JJ,yellow
w10083077_nr,24,25,List 50,pineapple,1478,-,-,27174,2307,26878,flavorful,flavorful,flavorful,JJ,flavorful
w10083077_nr,24,25,List 50,pineapple,1478,-,-,27174,2307,26878,favorite,favorite,favorite,JJ,favorite
w10083077_nr,24,25,List 50,pineapple,1478,-,-,27174,2307,26878,fruit,fruit,fruit,NN,fruit
w10083077_nr,25,25,List 50,coin,1486,-,-,20000,1404,19490,money,money,money,NN,money
w10083077_nr,25,25,List 50,coin,1486,-,-,20000,1404,19490,change,change,change,NN,change
w10083077_nr,25,25,List 50,coin,1486,-,-,20000,1404,19490,cent,cent,cent,NN,cent
w10083077_nr,25,25,List 50,coin,1486,-,-,20000,1404,19490,penny,penny,penny,NN,penny
w10083077_nr,25,25,List 50,coin,1486,-,-,20000,1404,19490,dime,dime,dime,NN,dime
w10083077_nr,25,25,List 50,coin,1486,-,-,20000,1404,19490,nickel,nickel,nickel,JJ,nickel
w10083077_nr,25,25,List 50,coin,1486,-,-,20000,1404,19490,quarter,quarter,quarter,NN,quarter
w10083077_nr,25,25,List 50,coin,1486,-,-,20000,1404,19490,rich,rich,rich,JJ,rich
w10083077_nr,26,25,List 50,potato,1484,-,-,24848,1230,17072,food,food,food,NN,food
w10083077_nr,26,25,List 50,potato,1484,-,-,24848,1230,17072,brown,brown,brown,NN,brown
w10083077_nr,26,25,List 50,potato,1484,-,-,24848,1230,17072,loaded,loaded,load,VBD,load
w10083077_nr,26,25,List 50,potato,1484,-,-,24848,1230,17072,mashed,mashed,mash,JJ,mashed
w10083077_nr,26,25,List 50,potato,1484,-,-,24848,1230,17072,eat,eat,eat,NN,eat
w10083077_nr,27,25,List 50,saddle,1500,-,-,7427,2432,7164,horseback,horseback,horseback,NN,horseback
w10083077_nr,27,25,List 50,saddle,1500,-,-,7427,2432,7164,riding,riding,ride,VBG,rid
w10083077_nr,29,25,List 50,Ladder,1498,-,-,4724,1884,4396,climb,climb,climb,NN,climb
w10083077_nr,30,25,List 50,needle,1496,-,-,7949,2069,6686,stick,stick,stick,NN,stick
w10083077_nr,30,25,List 50,needle,1496,-,-,7949,2069,6686,shot,shot,shoot,NN,shot
w10083077_nr,31,25,List 50,shallot,1480,-,-,6227,1921,6073,idea,idea,idea,NN,idea
w10083077_nr,32,25,List 50,orange,1490,-,-,14342,1630,10943,food,food,food,NN,food
w10083077_nr,32,25,List 50,orange,1490,-,-,14342,1630,10943,eat,eat,eat,NN,eat
w10083077_nr,32,25,List 50,orange,1490,-,-,14342,1630,10943,color,color,color,NN,color
w10083077_nr,32,25,List 50,orange,1490,-,-,14342,1630,10943,draw,draw,draw,NN,draw
w10083077_nr,33,25,List 50,necktie,1483,-,-,6524,2361,4961,wear,wear,wear,IN,wear
w10083077_nr,33,25,List 50,necktie,1483,-,-,6524,2361,4961,clothing,clothing,clothe,NN,clothing
w10083077_nr,34,25,List 50,nanny,1481,-,-,12895,2276,12407,babysitter,babysitter,babysitter,NN,babysitter
w10083077_nr,34,25,List 50,nanny,1481,-,-,12895,2276,12407,watches,watches,watch,NNS,watch
w10083077_nr,34,25,List 50,nanny,1481,-,-,12895,2276,12407,kids,kids,kid,NNS,kid
w10083077_nr,35,25,List 50,poultry,1488,-,-,5964,2205,5809,idea,idea,idea,NN,idea
w10083077_nr,36,25,List 50,pullover,1477,-,-,99201,1484,98853,police,police,police,NN,police
w10083077_nr,36,25,List 50,pullover,1477,-,-,99201,1484,98853,officer,officer,officer,NN,officer
