Stimuli.Cue,affordance_parsed,word,lemma,POS,Source,,
shoestring,tightening,tightening,tightene,VERB,Hope,,
shoestring,lacing,lacing,lace,VERB,Hope,,
shoestring,belt,belt,belt,NOUN,Hope,,
shoestring,tying,tying,tie,VERB,Hope,,
reefer,smoking,smoking,smoke,VERB,Hope,,
reefer,drugs,drugs,drug,NOUN,Hope,,
ball,fun,fun,fun,NOUN,Hope,,
ball,kicking,kicking,kick,VERB,Hope,,
ball,throwing,throwing,throw,VERB,Hope,,
ball,bouncing,bouncing,bounce,VERB,Hope,,
ball,hitting,hitting,hit,VERB,Hope,,
ball,catching,catching,catch,VERB,Hope,,
ball,rolling,rolling,roll,VERB,Hope,,
wool,clothes,clothes,clothes,NOUN,Hope,,
wool,blankets,blankets,blanket,NOUN,Hope,,
wool,coats,coats,coat,NOUN,Hope,,
wool,sweaters,sweaters,sweater,NOUN,Hope,,
wool,seat covers,seat,seat,NOUN,Hope,,
wool,seat covers,covers,cover,VERB,Hope,,
wool,cushion,cushion,cushion,VERB,Hope,,
wool,comfort,comfort,comfort,VERB,Hope,,
horsefly,pest,pest,pest,ADJ,Hope,,
canvas,painting,painting,paint,VERB,Hope,,
canvas,drawing,drawing,drawe,VERB,Hope,,
canvas,art,art,art,NOUN,Hope,,
canvas,creation,creation,create,VERB,Hope,,
stepchild,family,family,family,NOUN,Hope,,
stepchild,love,love,love,VERB,Hope,,
stepchild,care,care,care,VERB,Hope,,
melon,eating,eating,eat,VERB,Hope,,
melon,fruit plater,fruit,fruit,NOUN,Hope,,
melon,fruit plater,platter,platter,NOUN,Hope,,
melon,party,party,party,NOUN,Hope,,
melon,summer celebration,summer,summer,NOUN,Hope,,
melon,summer celebration,celebration,celebrate,VERB,Hope,,
gazebo,sit in,sit,sit,VERB,Hope,,
gazebo,shelter,shelter,shelter,VERB,Hope,,
gazebo,comfort,comfort,comfort,VERB,Hope,,
gazebo,stay outside,stay,stay,VERB,Hope,,
gazebo,stay outside,outside,outside,ADV,Hope,,
gazebo,relax,relax,relax,VERB,Hope,,
outlet,plug things into,plug,plug,VERB,Hope,,
outlet,plug things into,things,thing,NOUN,Hope,,
outlet,electrocute,electrocute,electrocute,VERB,Hope,,
outlet,charge,charge,charge,NOUN,Hope,,
outlet,turn on,turn,turn,VERB,Hope,,
fabric,wear,wear,wear,VERB,Hope,,
fabric,sew,sew,sew,VERB,Hope,,
fabric,create,create,create,VERB,Hope,,
fabric,keep warm,keep,keep,VERB,Hope,,
fabric,keep warm,warm,warm,ADJ,Hope,,
fabric,dry,dry,dry,ADJ,Hope,,
fabric,cover,cover,cover,VERB,Hope,,
mango,eat,eat,eat,VERB,Hope,,
mango,harvest,harvest,harvest,ADJ,Hope,,
mango,grow,grow,grow,VERB,Hope,,
film,watch,watch,watch,VERB,Hope,,
film,entertainment,entertainment,entertain,VERB,Hope,,
film,creative outlet,creative,creative,ADJ,Hope,,
film,creative outlet,outlet,outlet,X,Hope,,
luggage,pack things,pack,pack,VERB,Hope,,
luggage,pack things,things,thing,NOUN,Hope,,
luggage,transport,transport,transport,VERB,Hope,,
luggage,lose,lose,lose,VERB,Hope,,
luggage,store,store,store,VERB,Hope,,
luggage,move,move,move,VERB,Hope,,
reindeer,christmas,christmas,christmas,PROPN,Hope,,
reindeer,cheer,cheer,cheer,VERB,Hope,,
reindeer,flying,flying,flie,VERB,Hope,,
reindeer,happiness,happiness,happiness,NOUN,Hope,,
reindeer,observation,observation,observe,VERB,Hope,,
handshake,introduction,introduction,introduce,VERB,Hope,,
handshake,parting,parting,part,VERB,Hope,,
handshake,greeting,greeting,greet,VERB,Hope,,
handshake,friendly interaction,friendly,friendly,ADJ,Hope,,
handshake,friendly interaction,interaction,interact,VERB,Hope,,
bonbon,eating,eating,eat,VERB,Hope,,
bonbon,filling,filling,fill,VERB,Hope,,
bonbon,baking,baking,bake,VERB,Hope,,
cadet,support,support,support,VERB,Hope,,
cadet,sidekick,sidekick,sidekick,NOUN,Hope,,
cadet,in the military ,military,military,ADJ,Hope,,
senorita,listen to the song,listen,listen,VERB,Hope,,
senorita,listen to the song,song,song,NOUN,Hope,,
senorita,talk to in spanish,talk,talk,VERB,Hope,,
senorita,talk to in spanish,spanish,spanish,ADJ,Hope,,
senorita,conversate with ,conversation,conversation,VERB,Hope,,
hairpiece,wear,wear,wear,VERB,Hope,,
hairpiece,create,create,create,VERB,Hope,,
hairpiece,style,style,style,NOUN,Hope,,
hairpiece,design,design,design,NOUN,Hope,,
magician,perform,perform,perform,VERB,Hope,,
magician,entertainment,entertainment,entertain,VERB,Hope,,
magician,show,show,show,VERB,Hope,,
magician,career,career,career,NOUN,Hope,,
magician,service,service,service,NOUN,Hope,,
pajama,wear,wear,wear,VERB,Hope,,
pajama,sleep,sleep,sleep,VERB,Hope,,
pajama,stay warm,stay,stay,VERB,Hope,,
pajama,stay warm,warm,warm,ADJ,Hope,,
pajama,keep modest,keep,keep,VERB,Hope,,
pajama,keep modest,modest,modest,ADJ,Hope,,
pajama,be comfortable,comfortable,comfortable,ADJ,Hope,,
sage,cleanse,cleanse,clean,VERB,Hope,,
sage,eat,eat,eat,VERB,Hope,,
termite,infest,infest,infest,VERB,Hope,,
termite,destroy,destroy,destroy,VERB,Hope,,
termite,destruct,destruct,destruct,VERB,Hope,,
cowskin,make a rug,make,make,VERB,Hope,,
cowskin,make a rug,rug,rug,NOUN,Hope,,
cowskin,decorate,decorate,decorate,VERB,Hope,,
cowskin,make clothes,make,make,VERB,Hope,,
cowskin,make clothes,clothes,clothes,NOUN,Hope,,
appraiser,determine how much something is worth,determine,determine,VERB,Hope,,
appraiser,determine how much something is worth,much,much,ADV,Hope,,
appraiser,determine how much something is worth,something,something,PRON,Hope,,
appraiser,determine how much something is worth,worth,worth,ADJ,Hope,,
appraiser,career,career,career,NOUN,Hope,,
bobsleigh,ride,ride,ride,VERB,Hope,,
bobsleigh,travel,travel,travel,NOUN,Hope,,
bobsleigh,move quickly ,move,move,VERB,Hope,,
bobsleigh,move quickly ,quickly,quickly,ADV,Hope,,
dime,pay for things,pay,pay,VERB,Hope,,
dime,pay for things,things,thing,NOUN,Hope,,
dime,spend money,spend,spend,VERB,Hope,,
dime,spend money,money,money,NOUN,Hope,,
dime,throw into fountains,throw,throw,VERB,Hope,,
dime,throw into fountains,fountains,fountain,NOUN,Hope,,
dime,buy trinkets,buy,buy,VERB,Hope,,
dime,buy trinkets,trinkets,trinket,NOUN,Hope,,
bedroom,sleep,sleep,sleep,VERB,Hope,,
bedroom,relax,relax,relax,VERB,Hope,,
bedroom,spend time in,spend,spend,VERB,Hope,,
bedroom,spend time in,time,time,NOUN,Hope,,
bedroom,get dressed,get,get,VERB,Hope,,
bedroom,get dressed,dressed,dress,VERB,Hope,,
bedroom,do makeup,makeup,makeup,NOUN,Hope,,
bedroom,watch tv,watch,watch,VERB,Hope,,
bedroom,watch tv,tv,tv,X,Hope,,
bedroom,do hair,hair,hair,NOUN,Hope,,
bedroom,intercourse,intercourse,intercourse,VERB,Hope,,
drawing,relax,relax,relax,VERB,Hope,,
drawing,develop a talent,develop,develop,VERB,Hope,,
drawing,develop a talent,talent,talent,NOUN,Hope,,
drawing,create art,create,create,VERB,Hope,,
drawing,create art,art,art,NOUN,Hope,,
balloon,make loud noises,make,make,VERB,Hope,,
balloon,make loud noises,loud,loud,ADV,Hope,,
balloon,make loud noises,noises,noise,NOUN,Hope,,
balloon,make balloon animals,make,make,VERB,Hope,,
balloon,make balloon animals,balloon,balloon,NOUN,Hope,,
balloon,make balloon animals,animals,animal,NOUN,Hope,,
balloon,celebrate holidays and occasions,celebrate,celebrate,VERB,Hope,,
balloon,celebrate holidays and occasions,holidays,holiday,NOUN,Hope,,
balloon,celebrate holidays and occasions,occasions,occasion,NOUN,Hope,,
balloon,scare people,scare,scare,VERB,Hope,,
balloon,scare people,people,people,NOUN,Hope,,
balloon,water balloons cool you down,water,water,NOUN,Hope,,
balloon,water balloons cool you down,balloons,balloon,NOUN,Hope,,
balloon,water balloons cool you down,cool,cool,ADJ,Hope,,
mannequin,display clothing,display,display,VERB,Hope,,
mannequin,display clothing,clothing,clothing,NOUN,Hope,,
mannequin,show product inventory,show,show,VERB,Hope,,
mannequin,show product inventory,product,product,NOUN,Hope,,
mannequin,show product inventory,inventory,inventory,NOUN,Hope,,
mannequin,create outfits,create,create,VERB,Hope,,
mannequin,create outfits,outfits,outfit,NOUN,Hope,,
buoy,save people from drowning,save,save,VERB,Hope,,
buoy,save people from drowning,people,people,NOUN,Hope,,
buoy,save people from drowning,drowning,drown,VERB,Hope,,
buoy,float on,float,float,NOUN,Hope,,
buoy,set boundaries for swimming,set,set,VERB,Hope,,
buoy,set boundaries for swimming,boundaries,boundary,NOUN,Hope,,
buoy,set boundaries for swimming,swimming,swimm,VERB,Hope,,
straw,drink from,drink,drink,VERB,Hope,,
sculpture,be art,art,art,NOUN,Hope,,
sculpture,display art,display,display,VERB,Hope,,
sculpture,display art,art,art,NOUN,Hope,,
baseball,throw,throw,throw,VERB,Hope,,
baseball,catch,catch,catch,VERB,Hope,,
baseball,entertain,entertain,entertain,VERB,Hope,,
baseball,play,play,play,VERB,Hope,,
baseball,get exercise,get,get,VERB,Hope,,
baseball,get exercise,exercise,exercise,NOUN,Hope,,
baseball,go outside,go,go,VERB,Hope,,
baseball,go outside,outside,outside,ADV,Hope,,
washcloth,clean,clean,clean,VERB,Hope,,
washcloth,try,try,try,VERB,Hope,,
washcloth,shower,shower,shower,NOUN,Hope,,
washcloth,wash your face,wash,wash,VERB,Hope,,
washcloth,wash your face,face,face,NOUN,Hope,,
hose,spray water,spray,spray,VERB,Hope,,
hose,spray water,water,water,NOUN,Hope,,
hose,water plants,water,water,NOUN,Hope,,
hose,water plants,plants,plant,NOUN,Hope,,
hose,clean yourself off,clean,clean,VERB,Hope,,
hose,cool down,cool,cool,ADJ,Hope,,
fingerprint,identify,identify,identify,VERB,Hope,,
fingerprint,mark,mark,mark,VERB,Hope,,
fingerprint,art,art,art,NOUN,Hope,,
carriage,push,push,push,VERB,Hope,,
carriage,pull,pull,pull,VERB,Hope,,
carriage,carry,carry,carry,VERB,Hope,,
raisin,eat,eat,eat,VERB,Hope,,
raisin,cook,cook,cake,VERB,Hope,,
raisin,bake,bake,bake,VERB,Hope,,
eyelash,curl,curl,curl,VERB,Hope,,
eyelash,pull,pull,pull,VERB,Hope,,
traveller,accompany,accompany,accompany,VERB,Hope,,
traveller,guide,guide,guide,VERB,Hope,,
inspector,hire,hire,hire,VERB,Hope,,
inspector,pay,pay,pay,VERB,Hope,,
player,football,football,football,NOUN,Hope,,
player,soccer,soccer,soccer,NOUN,Hope,,
player,softball,softball,softball,NOUN,Hope,,
player,tennis,tennis,tennis,NOUN,Hope,,
player,basketball,basketball,basketball,NOUN,Hope,,
player,baseball,baseball,baseball,NOUN,Hope,,
shorts,clothes,clothes,clothes,NOUN,Hope,,
shorts,art,art,art,NOUN,Hope,,
shorts,video,video,video,NOUN,Hope,,
arm,hit,hit,hit,VERB,Hope,,
arm,punch,punch,punch,VERB,Hope,,
arm,hug,hug,hug,VERB,Hope,,
spoon,hit,hit,hit,VERB,Hope,,
spoon,pick up,pick,pick,VERB,Hope,,
spoon,clean,clean,clean,VERB,Hope,,
spoon,scoop,scoop,scoop,VERB,Hope,,
mail,send,send,send,VERB,Hope,,
mail,deliver,deliver,deliver,VERB,Hope,,
liquid,drink,drink,drink,VERB,Hope,,
liquid,mix,mix,mix,VERB,Hope,,
liquid,bake,bake,bake,VERB,Hope,,
liquid,cook,cook,cake,VERB,Hope,,
club,hit,hit,hit,VERB,Hope,,
undershirt,wear,wear,wear,VERB,Hope,,
snowball,throw,throw,throw,VERB,Hope,,
snowball,smash,smash,smash,VERB,Hope,,
haystack,throw,throw,throw,VERB,Hope,,
haystack,stack,stack,stack,VERB,Hope,,
heel,run,run,run,VERB,Hope,,
heel,walk,walk,walk,VERB,Hope,,
heel,hit,hit,hit,VERB,Hope,,
bratwurst,eat,eat,eat,VERB,Hope,,
bratwurst,cook,cook,cake,VERB,Hope,,
doorknocker,hit,hit,hit,VERB,Hope,,
doorknocker,tap,tap,tap,VERB,Hope,,
plane,fly,fly,fly,VERB,Hope,,
plane,drive,drive,drive,VERB,Hope,,
plane,direct,direct,direct,VERB,Hope,,
salesgirl,talk,talk,talk,VERB,Hope,,
salesgirl,question,question,question,NOUN,Hope,,
roadway,drive,drive,drive,VERB,Hope,,
roadway,bike,bike,bike,VERB,Hope,,
roadway,walk,walk,walk,VERB,Hope,,
roadway,run,run,run,VERB,Hope,,
cuticle,cut,cut,cut,VERB,Hope,,
web,research,research,research,VERB,Hope,,
web,browse,browse,browse,VERB,Hope,,
shipmate,talk,talk,talk,VERB,Hope,,
shipmate,question,question,question,VERB,Hope,,
shipmate,hug,hug,hug,VERB,Hope,,
hubcap,cover,cover,cover,VERB,Hope,,
dietician,question,question,question,VERB,Hope,,
dietician,talk,talk,talk,VERB,Hope,,
hearse,carry,carry,carry,VERB,Hope,,
hearse,bring,bring,bring,VERB,Hope,,
pea,eat,eat,eat,VERB,Hope,,
pea,cook,cook,cake,VERB,Hope,,
razor,shave,shave,shave,VERB,Hope,,
razor,cut,cut,cut,VERB,Hope,,
bolt,connect things,connect,connect,VERB,Hope,,
bolt,connect things,things,thing,NOUN,Hope,,
bolt,strengthen things,strengthen,strengthen,ADV,Hope,,
bolt,strengthen things,things,thing,NOUN,Hope,,
bolt,hold things together,hold,hold,VERB,Hope,,
bolt,hold things together,things,thing,NOUN,Hope,,
bolt,hold things together,together,together,ADV,Hope,,
gum,to chew,chew,chew,VERB,Hope,,
gum,to stick things together,stick,stick,VERB,Hope,,
gum,to stick things together,things,thing,NOUN,Hope,,
gum,to stick things together,together,together,ADV,Hope,,
gum,blow bubbles,blow,blow,VERB,Hope,,
gum,blow bubbles,bubbles,bubble,NOUN,Hope,,
gum,freshen breath,freshen,freshen,VERB,Hope,,
gum,freshen breath,breath,breath,NOUN,Hope,,
gum,pass time,pass,pass,VERB,Hope,,
gum,pass time,time,time,NOUN,Hope,,
collie,dog,dog,dog,NOUN,Hope,,
cockatoo,as pet,pet,pet,NOUN,Hope,,
cockatoo,as entertainment,entertainment,entertain,VERB,Hope,,
syrup,on pancakes,pancakes,pancake,NOUN,Hope,,
syrup,in ice cream,ice,ice cream,NOUN,Hope,,
syrup,in baking dishes,baking,bake,VERB,Hope,,
syrup,in baking dishes,dishes,dish,NOUN,Hope,,
syrup,in coffee,coffee,coffee,NOUN,Hope,,
sarong,at the beach,beach,beach,NOUN,Hope,,
sarong,as a skirt,skirt,skirt,NOUN,Hope,,
sarong,as a dress,dress,dress,NOUN,Hope,,
fairground,a county fair,county,county,NOUN,Hope,,
fairground,a county fair,fair,fair,ADJ,Hope,,
fairground,for a state fair,state,state,NOUN,Hope,,
fairground,for a state fair,fair,fair,ADJ,Hope,,
fairground,for competitions,competitions,competitions,NOUN,Hope,,
underwear,to wear,wear,wear,VERB,Hope,,
underwear,to protect,protect,protect,VERB,Hope,,
locksmith,replace locks,replace,replace,VERB,Hope,,
locksmith,replace locks,locks,lock,NOUN,Hope,,
locksmith,duplicate keys,duplicate,duplicate,VERB,Hope,,
locksmith,duplicate keys,keys,key,NOUN,Hope,,
locksmith,break locks,break,break,VERB,Hope,,
locksmith,break locks,locks,lock,NOUN,Hope,,
trumpet,play in band,play,play,VERB,Hope,,
trumpet,play in band,band,band,NOUN,Hope,,
trumpet,for the army,army,army,NOUN,Hope,,
trumpet,for fun,fun,fun,NOUN,Hope,,
copier,to copy documents,copy,copy,NOUN,Hope,,
copier,to copy documents,documents,document,NOUN,Hope,,
chart,to organize,organize,organize,VERB,Hope,,
chart,to store information,store,store,NOUN,Hope,,
chart,to store information,information,information,NOUN,Hope,,
chart,to make information accessible,make,make,VERB,Hope,,
chart,to make information accessible,information,information,NOUN,Hope,,
chart,to make information accessible,accessible,accessible,ADJ,Hope,,
factory,to house things,house,house,NOUN,Hope,,
factory,to house things,things,thing,NOUN,Hope,,
factory,to produce products,produce,produce,VERB,Hope,,
factory,to produce products,products,product,NOUN,Hope,,
letter,communicate,communicate,communicate,ADJ,Hope,,
birdseed,to feed birds,feed,feed,VERB,Hope,,
birdseed,to feed birds,birds,bird,NOUN,Hope,,
birdseed,to attract birds,attract,attract,NOUN,Hope,,
birdseed,to attract birds,birds,bird,NOUN,Hope,,
shore,to sit on,sit,sit,VERB,Hope,,
shore,to look at a body of water,look,look,VERB,Hope,,
shore,to look at a body of water,body,body,NOUN,Hope,,
shore,to look at a body of water,water,water,NOUN,Hope,,
shore,to have a campfire,campfire,campfire,NOUN,Hope,,
woodblock,to hold a door open,hold,hold,VERB,Hope,,
woodblock,to hold a door open,door,door,NOUN,Hope,,
woodblock,to hold a door open,open,open,VERB,Hope,,
woodblock,to carve,carve,carve,VERB,Hope,,
woodblock,to throw,throw,throw,VERB,Hope,,
blade,to cut things,cut,cut,VERB,Hope,,
blade,to cut things,things,thing,NOUN,Hope,,
blade,to throw,throw,throw,VERB,Hope,,
blade,to carve,carve,carve,VERB,Hope,,
lipstick,to put on my lips,put,put,VERB,Hope,,
lipstick,to put on my lips,lips,lip,NOUN,Hope,,
lipstick,to put on other's lips,put,put,VERB,Hope,,
lipstick,to put on other's lips,lips,lip,NOUN,Hope,,
lipstick,to draw,draw,dree,VERB,Hope,,
singer,to entertain others,entertain,entertain,VERB,Hope,,
singer,to entertain others,others,other,NOUN,Hope,,
singer,to perform,perform,perform,VERB,Hope,,
album,to listen to music,listen,listen,VERB,Hope,,
album,to listen to music,music,music,NOUN,Hope,,
album,to display,display,display,NOUN,Hope,,
brother,to hug,hug,hug,VERB,Hope,,
brother,to talk to,talk,talk,VERB,Hope,,
brother,to make fun of,make,make,VERB,Hope,,
brother,to make fun of,fun,fun,NOUN,Hope,,
compost,to throw away biodegradable object,throw,throw,VERB,Hope,,
compost,to throw away biodegradable object,away,away,ADV,Hope,,
compost,to throw away biodegradable object,biodegradable,biodegradable,ADJ,Hope,,
compost,to throw away biodegradable object,object,object,ADV,Hope,,
compost,to be more environmental,environmental,environmental,ADJ,Hope,,
sign,to display things,display,display,NOUN,Hope,,
sign,to display things,things,thing,NOUN,Hope,,
sign,to help others,help,help,VERB,Hope,,
sign,to help others,others,other,NOUN,Hope,,
proofreader,to check my work,check,check,VERB,Hope,,
proofreader,to check my work,work,work,NOUN,Hope,,
tiller,to help me plant things,help,help,VERB,Hope,,
tiller,to help me plant things,plant,plant,NOUN,Hope,,
tiller,to help me plant things,things,thing,NOUN,Hope,,
tiller,to dig up dirt,dig,dig,VERB,Hope,,
tiller,to dig up dirt,dirt,dirt,NOUN,Hope,,
buffalo,to look at,look,look,VERB,Hope,,
buffalo,to pet,pet,pet,VERB,Hope,,
checkbook,to write checks,write,write,VERB,Hope,,
checkbook,to write checks,checks,check,NOUN,Hope,,
checkbook,to balance my account,balance,balance,VERB,Hope,,
checkbook,to balance my account,account,account,NOUN,Hope,,
peashooter,shoot peas,shoot,shoot,VERB,Hope,,
peashooter,shoot peas,peas,pea,NOUN,Hope,,
peashooter,to bother other people,bother,bother,VERB,Hope,,
peashooter,to bother other people,people,people,NOUN,Hope,,
peashooter,to have fun,fun,fun,NOUN,Hope,,
schoolboy,to be friends with,friends,friend,NOUN,Hope,,
pillar,church,church,church,NOUN,Hope,,
pillar,building,building,building,NOUN,Hope,,
pillar,apartment,apartment,apartment,NOUN,Hope,,
newsman,to make reports,make,make,VERB,Hope,,
newsman,to make reports,reports,report,NOUN,Hope,,
newsman,to be on tv,tv,tv,X,Hope,,
newsman,to announce information,announce,announce,VERB,Hope,,
newsman,to announce information,information,information,NOUN,Hope,,
oregano,food,food,food,NOUN,Hope,,
cabin,to vacation,vacation,vacation,NOUN,Hope,,
cabin,to live in,live,live,VERB,Hope,,
cabin,home,home,home,ADV,Hope,,
cabin,storage,storage,store,VERB,Hope,,
cabin,to play,play,play,VERB,Hope,,
cabin,to burn,burn,burn,VERB,Hope,,
cabin,to paint,paint,paint,VERB,Hope,,
cabin,to draw,draw,dree,VERB,Hope,,
beer,to drink,drink,drink,VERB,Hope,,
beer,to spill,spill,spill,VERB,Hope,,
beer,to slosh,slosh,slosh,VERB,Hope,,
beer,to pour,pour,pour,VERB,Hope,,
beer,to store,store,store,VERB,Hope,,
beer,to throw away,throw,throw,VERB,Hope,,
beer,to throw away,away,away,ADV,Hope,,
divorcee,to marry,marry,marry,VERB,Hope,,
divorcee,to date,date,date,VERB,Hope,,
divorcee,to ignore,ignore,ignore,VERB,Hope,,
divorcee,to fight with,fight,fight,VERB,Hope,,
divorcee,to separate with,separate,separate,VERB,Hope,,
compass,to guide,guide,guide,VERB,Hope,,
compass,to find location,find,find,VERB,Hope,,
compass,to find location,location,location,NOUN,Hope,,
compass,to explore,explore,explore,VERB,Hope,,
compass,to have fun,fun,fun,NOUN,Hope,,
compass,to adventure,adventure,adventure,NOUN,Hope,,
compass,in the woods,woods,woods,NOUN,Hope,,
compass,out in the field,field,field,NOUN,Hope,,
compass,in the wild,wild,wild,ADJ,Hope,,
handbag,to carry,carry,carry,VERB,Hope,,
handbag,to store,store,store,VERB,Hope,,
handbag,to swing,swing,swing,VERB,Hope,,
handbag,to drop,drop,drop,VERB,Hope,,
handbag,purse,purse,purse,NOUN,Hope,,
sauna,to enjoy,enjoy,enjoy,VERB,Hope,,
sauna,to get hot,get,get,VERB,Hope,,
sauna,to get hot,hot,hot,ADJ,Hope,,
sauna,to sweat,sweat,sweat,X,Hope,,
sauna,to lose weight,lose,lose,VERB,Hope,,
sauna,to lose weight,weight,weight,NOUN,Hope,,
sauna,to sit in,sit,sit,VERB,Hope,,
sauna,to stand in,stand,stand,VERB,Hope,,
cradle,to lay in,lay,lay,VERB,Hope,,
cradle,to eat out of,eat,eat,VERB,Hope,,
cradle,for babies,babies,baby,NOUN,Hope,,
cradle,for animals,animals,animal,NOUN,Hope,,
cradle,to store,store,store,VERB,Hope,,
cradle,to kick,kick,kick,VERB,Hope,,
cradle,to sway,sway,sway,VERB,Hope,,
cradle,to swing,swing,swing,VERB,Hope,,
cellophane,not sure what that is,sure,sure,ADJ,Hope,,
yearbook,to read,read,read,VERB,Hope,,
yearbook,to use,use,use,VERB,Hope,,
yearbook,to throw away,throw,throw,VERB,Hope,,
yearbook,to throw away,away,away,ADV,Hope,,
yearbook,to sign,sign,sign,VERB,Hope,,
yearbook,to drop,drop,drop,VERB,Hope,,
yearbook,to kick,kick,kick,VERB,Hope,,
yearbook,to throw,throw,throw,VERB,Hope,,
yearbook,to store,store,store,VERB,Hope,,
yearbook,to remember,remember,remember,VERB,Hope,,
yearbook,to write,write,write,VERB,Hope,,
yearbook,to hit,hit,hit,VERB,Hope,,
yearbook,to drop,drop,drop,VERB,Hope,,
porch,to sit,sit,sit,VERB,Hope,,
porch,to swing,swing,swing,VERB,Hope,,
