"Username","Trial","Condition.Number","Condition.Notes","Stimuli.Cue","Procedure.Item","Procedure.Max.Time","Procedure.Min.Time","Response.RT","Response.RTfirst","Response.RTlast","affordance","affordance_corrected","affordance_lemma","POS"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"fill","fill","fill","NOUN"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"water","water","water","NOUN"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"dogs","dogs","dog","NOUN"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"drink","drink","drink","NOUN"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"use","use","use","VERB"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"stand","stand","stand","VERB"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"self","self","self","NOUN"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"timer","timer","timer","NOUN"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"photo","photo","photo","NOUN"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"put","put","put","VERB"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"things","things","thing","NOUN"
"w212885",25,4,"List 54","icebox",1597,"-","-",107858,2148,106683,"top","top","top","ADJ"
"w212885",26,4,"List 54","hatband",1607,"-","-",61012,27221,37955,"keep","keep","keep","VERB"
"w212885",26,4,"List 54","hatband",1607,"-","-",61012,27221,37955,"hat","hat","hat","NOUN"
"w212885",26,4,"List 54","hatband",1607,"-","-",61012,27221,37955,"posture","posture","posture","NOUN"
"w212885",26,4,"List 54","hatband",1607,"-","-",61012,27221,37955,"tighten","tighten","tighten","ADJ"
"w212885",26,4,"List 54","hatband",1607,"-","-",61012,27221,37955,"hat","hat","hat","NOUN"
"w212885",27,4,"List 54","headboard",1611,"-","-",18681,10381,15769,"sit","sit","sit","VERB"
"w212885",27,4,"List 54","headboard",1611,"-","-",18681,10381,15769,"rest","rest","rest","VERB"
"w212885",27,4,"List 54","headboard",1611,"-","-",18681,10381,15769,"back","back","back","ADV"
"w212885",28,4,"List 54","windbreaker",1600,"-","-",32395,2788,26214,"protect","protect","protect","VERB"
"w212885",28,4,"List 54","windbreaker",1600,"-","-",32395,2788,26214,"rain","rain","rain","NOUN"
"w212885",28,4,"List 54","windbreaker",1600,"-","-",32395,2788,26214,"protect","protect","protect","VERB"
"w212885",28,4,"List 54","windbreaker",1600,"-","-",32395,2788,26214,"wind","wind","wind","NOUN"
"w212885",28,4,"List 54","windbreaker",1600,"-","-",32395,2788,26214,"use","use","use","VERB"
"w212885",28,4,"List 54","windbreaker",1600,"-","-",32395,2788,26214,"keep","keep","keep","VERB"
"w212885",28,4,"List 54","windbreaker",1600,"-","-",32395,2788,26214,"warm","warm","warm","ADJ"
"w212885",28,4,"List 54","windbreaker",1600,"-","-",32395,2788,26214,"use","use","use","VERB"
"w212885",28,4,"List 54","windbreaker",1600,"-","-",32395,2788,26214,"protect","protect","protect","VERB"
"w212885",28,4,"List 54","windbreaker",1600,"-","-",32395,2788,26214,"electronics","electronics","electronics","NOUN"
"w212885",29,4,"List 54","dad",1595,"-","-",44204,15782,35758,"money","money","money","NOUN"
"w212885",29,4,"List 54","dad",1595,"-","-",44204,15782,35758,"love","love","love","NOUN"
"w212885",29,4,"List 54","dad",1595,"-","-",44204,15782,35758,"comfort","comfort","comfort","NOUN"
"w212885",29,4,"List 54","dad",1595,"-","-",44204,15782,35758,"conversation","conversation","conversation","NOUN"
"w212885",29,4,"List 54","dad",1595,"-","-",44204,15782,35758,"advice","advice","advice","NOUN"
"w212885",30,4,"List 54","kiln",1606,"-","-",60362,5955,58888,"make","make","make","VERB"
"w212885",30,4,"List 54","kiln",1606,"-","-",60362,5955,58888,"pizza","pizza","pizza","NOUN"
"w212885",30,4,"List 54","kiln",1606,"-","-",60362,5955,58888,"make","make","make","VERB"
"w212885",30,4,"List 54","kiln",1606,"-","-",60362,5955,58888,"bread","bread","bread","NOUN"
"w212885",30,4,"List 54","kiln",1606,"-","-",60362,5955,58888,"make","make","make","VERB"
"w212885",30,4,"List 54","kiln",1606,"-","-",60362,5955,58888,"vases","vases","vase","NOUN"
"w212885",30,4,"List 54","kiln",1606,"-","-",60362,5955,58888,"cook","cook","cake","VERB"
"w212885",30,4,"List 54","kiln",1606,"-","-",60362,5955,58888,"clay","clay","clay","NOUN"
"w212885",30,4,"List 54","kiln",1606,"-","-",60362,5955,58888,"use","use","use","VERB"
"w212885",30,4,"List 54","kiln",1606,"-","-",60362,5955,58888,"keep","keep","keep","VERB"
"w212885",30,4,"List 54","kiln",1606,"-","-",60362,5955,58888,"warm","warm","warm","ADJ"
"w212885",32,4,"List 54","tapestry",1614,"-","-",12967,2944,11104,"decoration","decoration","decoration","NOUN"
"w212885",32,4,"List 54","tapestry",1614,"-","-",12967,2944,11104,"blanket","blanket","blanket","NOUN"
"w212885",33,4,"List 54","trophy",1602,"-","-",50877,3690,49760,"brag","brag","brag","X"
"w212885",33,4,"List 54","trophy",1602,"-","-",50877,3690,49760,"smash","smash","smash","INTJ"
"w212885",33,4,"List 54","trophy",1602,"-","-",50877,3690,49760,"bug","bug","bug","NOUN"
"w212885",33,4,"List 54","trophy",1602,"-","-",50877,3690,49760,"use","use","use","VERB"
"w212885",33,4,"List 54","trophy",1602,"-","-",50877,3690,49760,"weapon","weapon","weapon","NOUN"
"w212885",33,4,"List 54","trophy",1602,"-","-",50877,3690,49760,"intruder","intruder","intruder","NOUN"
"w212885",33,4,"List 54","trophy",1602,"-","-",50877,3690,49760,"sell","sell","sell","VERB"
"w212885",33,4,"List 54","trophy",1602,"-","-",50877,3690,49760,"take","take","take","VERB"
"w212885",33,4,"List 54","trophy",1602,"-","-",50877,3690,49760,"pictures","pictures","picture","NOUN"
"w212885",33,4,"List 54","trophy",1602,"-","-",50877,3690,49760,"conversation","conversation","conversation","NOUN"
"w212885",33,4,"List 54","trophy",1602,"-","-",50877,3690,49760,"starter","starter","starter","NOUN"
"w212885",34,4,"List 54","plug",1609,"-","-",26879,2257,22153,"charge","charge","charge","NOUN"
"w212885",34,4,"List 54","plug",1609,"-","-",26879,2257,22153,"phone","phone","phone","NOUN"
"w212885",34,4,"List 54","plug",1609,"-","-",26879,2257,22153,"tv","tv","tv","X"
"w212885",34,4,"List 54","plug",1609,"-","-",26879,2257,22153,"oven","oven","oven","ADV"
"w212885",34,4,"List 54","plug",1609,"-","-",26879,2257,22153,"refrigerator","refrigerator","refrigerator","NOUN"
"w212885",34,4,"List 54","plug",1609,"-","-",26879,2257,22153,"christmas","christmas","christmas","PROPN"
"w212885",34,4,"List 54","plug",1609,"-","-",26879,2257,22153,"tv","tv","tv","X"
"w212885",35,4,"List 54","hammer",1618,"-","-",27041,3624,19766,"nails","nails","nails","NOUN"
"w212885",35,4,"List 54","hammer",1618,"-","-",27041,3624,19766,"pictures","pictures","picture","NOUN"
"w212885",35,4,"List 54","hammer",1618,"-","-",27041,3624,19766,"decorations","decorations","decoration","NOUN"
"w212885",35,4,"List 54","hammer",1618,"-","-",27041,3624,19766,"shelves","shelves","shelf","NOUN"
"w212885",35,4,"List 54","hammer",1618,"-","-",27041,3624,19766,"weapon","weapon","weapon","NOUN"
"w212885",36,4,"List 54","videotape",1615,"-","-",10998,2683,6004,"watch","watch","watch","VERB"
"w212885",37,4,"List 54","mushroom",1592,"-","-",49415,1616,47177,"eat","eat","eat","VERB"
"w212885",37,4,"List 54","mushroom",1592,"-","-",49415,1616,47177,"roast","roast","roast","ADJ"
"w212885",37,4,"List 54","mushroom",1592,"-","-",49415,1616,47177,"boil","boil","boil","NOUN"
"w212885",37,4,"List 54","mushroom",1592,"-","-",49415,1616,47177,"dry","dry","dry","ADJ"
"w212885",37,4,"List 54","mushroom",1592,"-","-",49415,1616,47177,"flavor","flavor","flavor","NOUN"
"w212885",37,4,"List 54","mushroom",1592,"-","-",49415,1616,47177,"pizza","pizza","pizza","NOUN"
"w212885",38,4,"List 54","flamethrower",1612,"-","-",60527,15952,59390,"weapon","weapon","weapon","NOUN"
"w212885",38,4,"List 54","flamethrower",1612,"-","-",60527,15952,59390,"light","light","light","NOUN"
"w212885",38,4,"List 54","flamethrower",1612,"-","-",60527,15952,59390,"candle","candle","candle","NOUN"
"w212885",38,4,"List 54","flamethrower",1612,"-","-",60527,15952,59390,"burn","burn","burn","VERB"
"w212885",38,4,"List 54","flamethrower",1612,"-","-",60527,15952,59390,"tree","tree","tree","NOUN"
"w212885",38,4,"List 54","flamethrower",1612,"-","-",60527,15952,59390,"scare","scare","scare","NOUN"
"w212885",38,4,"List 54","flamethrower",1612,"-","-",60527,15952,59390,"enemies","enemies","enemie","NOUN"
"w212885",38,4,"List 54","flamethrower",1612,"-","-",60527,15952,59390,"use","use","use","VERB"
"w212885",38,4,"List 54","flamethrower",1612,"-","-",60527,15952,59390,"impress","impress","impress","ADJ"
"w212885",38,4,"List 54","flamethrower",1612,"-","-",60527,15952,59390,"friends","friends","friend","NOUN"
"w212885",38,4,"List 54","flamethrower",1612,"-","-",60527,15952,59390,"roast","roast","roast","ADJ"
"w212885",38,4,"List 54","flamethrower",1612,"-","-",60527,15952,59390,"marshmallows","marshmallows","marshmallow","NOUN"
"w212885",39,4,"List 54","ankle",1620,"-","-",20764,6682,18834,"scrape","scrape","scrape","NOUN"
"w212885",39,4,"List 54","ankle",1620,"-","-",20764,6682,18834,"sprain","sprain","sprain","NOUN"
"w212885",39,4,"List 54","ankle",1620,"-","-",20764,6682,18834,"strain","strain","strain","NOUN"
"w212885",39,4,"List 54","ankle",1620,"-","-",20764,6682,18834,"walk","walk","walk","VERB"
"w213245_slj",11,23,"List 23","lasso",664,"-","-",26378,3722,20898,"rodeo","rodeo","rodeo","NOUN"
"w213245_slj",11,23,"List 23","lasso",664,"-","-",26378,3722,20898,"horses","horses","horse","NOUN"
"w213245_slj",11,23,"List 23","lasso",664,"-","-",26378,3722,20898,"cowboy","cowboy","cowboy","NOUN"
"w213245_slj",12,23,"List 23","crown",680,"-","-",23503,3198,22114,"ruling","ruling","rule","VERB"
"w213245_slj",12,23,"List 23","crown",680,"-","-",23503,3198,22114,"tooth","tooth","tooth","NOUN"
"w213245_slj",12,23,"List 23","crown",680,"-","-",23503,3198,22114,"head","head","head","NOUN"
"w213245_slj",13,23,"List 23","auditorium",684,"-","-",20997,2793,15361,"plays","plays","play","INTJ"
"w213245_slj",13,23,"List 23","auditorium",684,"-","-",20997,2793,15361,"gym","gym","gym","NOUN"
"w213245_slj",13,23,"List 23","auditorium",684,"-","-",20997,2793,15361,"assemblies","assemblies","assemblie","NOUN"
"w213245_slj",14,23,"List 23","prize",688,"-","-",29990,3670,10596,"winning","winning","win","VERB"
"w213245_slj",14,23,"List 23","prize",688,"-","-",29990,3670,10596,"reward","reward","reward","VERB"
"w213245_slj",15,23,"List 23","suture",687,"-","-",11441,2635,9874,"surgery","surgery","surgery","NOUN"
"w213245_slj",15,23,"List 23","suture",687,"-","-",11441,2635,9874,"blood","blood","blood","NOUN"
"w213245_slj",15,23,"List 23","suture",687,"-","-",11441,2635,9874,"skin","skin","skin","NOUN"
"w213245_slj",16,23,"List 23","pantaloons",691,"-","-",10285,5110,9158,"pants","pants","pants","NOUN"
"w213245_slj",16,23,"List 23","pantaloons",691,"-","-",10285,5110,9158,"legs","legs","leg","NOUN"
"w213245_slj",17,23,"List 23","Shirt",677,"-","-",16814,2635,15153,"wearing","wearing","wear","VERB"
"w213245_slj",17,23,"List 23","Shirt",677,"-","-",16814,2635,15153,"tie-dying","tie-dying","tie dy","VERB"
"w213245_slj",17,23,"List 23","Shirt",677,"-","-",16814,2635,15153,"washing","washing","washe","NOUN"
"w213245_slj",18,23,"List 23","turtleneck",682,"-","-",30647,4373,26763,"wearing","wearing","wear","VERB"
"w213245_slj",18,23,"List 23","turtleneck",682,"-","-",30647,4373,26763,"cold","cold","cold","ADJ"
"w213245_slj",18,23,"List 23","turtleneck",682,"-","-",30647,4373,26763,"weather","weather","weather","NOUN"
"w213245_slj",18,23,"List 23","turtleneck",682,"-","-",30647,4373,26763,"hiding","hiding","hi","VERB"
"w213245_slj",18,23,"List 23","turtleneck",682,"-","-",30647,4373,26763,"neck","neck","neck","NOUN"
"w213245_slj",19,23,"List 23","heroin",666,"-","-",21276,2446,13085,"drug","drug","drug","NOUN"
"w213245_slj",19,23,"List 23","heroin",666,"-","-",21276,2446,13085,"addiction","addiction","addiction","NOUN"
"w213245_slj",19,23,"List 23","heroin",666,"-","-",21276,2446,13085,"sick","sick","sick","ADJ"
"w213245_slj",20,23,"List 23","ice",686,"-","-",25725,7701,24748,"water","water","water","NOUN"
"w213245_slj",20,23,"List 23","ice",686,"-","-",25725,7701,24748,"cream","cream","cream","NOUN"
"w213245_slj",20,23,"List 23","ice",686,"-","-",25725,7701,24748,"homes","homes","home","NOUN"
"w213245_slj",21,23,"List 23","flowerbed",671,"-","-",17247,2746,16172,"garden","garden","garden","NOUN"
"w213245_slj",21,23,"List 23","flowerbed",671,"-","-",17247,2746,16172,"flower","flower","flower","NOUN"
"w213245_slj",21,23,"List 23","flowerbed",671,"-","-",17247,2746,16172,"crowns","crowns","crown","NOUN"
"w213245_slj",21,23,"List 23","flowerbed",671,"-","-",17247,2746,16172,"bouquets","bouquets","bouquet","NOUN"
"w213245_slj",22,23,"List 23","journal",675,"-","-",12928,2375,11704,"writing","writing","write","NOUN"
"w213245_slj",22,23,"List 23","journal",675,"-","-",12928,2375,11704,"drawing","drawing","drawe","VERB"
"w213245_slj",22,23,"List 23","journal",675,"-","-",12928,2375,11704,"burning","burning","burn","VERB"
"w213245_slj",23,23,"List 23","woodcraft",665,"-","-",13664,1917,12479,"sawing","sawing","sawe","VERB"
"w213245_slj",23,23,"List 23","woodcraft",665,"-","-",13664,1917,12479,"nailing","nailing","nailing","NOUN"
"w213245_slj",23,23,"List 23","woodcraft",665,"-","-",13664,1917,12479,"building","building","building","NOUN"
"w213245_slj",24,23,"List 23","shovel",689,"-","-",17850,2215,16775,"digging","digging","digge","VERB"
"w213245_slj",24,23,"List 23","shovel",689,"-","-",17850,2215,16775,"burying","burying","bury","VERB"
"w213245_slj",24,23,"List 23","shovel",689,"-","-",17850,2215,16775,"planting","planting","plan","VERB"
"w213245_slj",25,23,"List 23","pill",667,"-","-",26932,4615,25139,"medicine","medicine","medicine","NOUN"
"w213245_slj",25,23,"List 23","pill",667,"-","-",26932,4615,25139,"allergies","allergies","allergy","NOUN"
"w213245_slj",25,23,"List 23","pill",667,"-","-",26932,4615,25139,"sickness","sickness","sickness","NOUN"
"w213245_slj",26,23,"List 23","diaper",679,"-","-",36400,2707,23822,"pooping","pooping","poop","VERB"
"w213245_slj",26,23,"List 23","diaper",679,"-","-",36400,2707,23822,"peeing","peeing","pee","VERB"
"w213245_slj",26,23,"List 23","diaper",679,"-","-",36400,2707,23822,"baby","baby","baby","NOUN"
"w213245_slj",27,23,"List 23","shaker",674,"-","-",15940,2758,14911,"salt","salt","salt","NOUN"
"w213245_slj",27,23,"List 23","shaker",674,"-","-",15940,2758,14911,"pepper","pepper","pepper","NOUN"
"w213245_slj",27,23,"List 23","shaker",674,"-","-",15940,2758,14911,"sugar","sugar","sugar","NOUN"
"w213245_slj",27,23,"List 23","shaker",674,"-","-",15940,2758,14911,"weight","weight","weight","NOUN"
"w213245_slj",28,23,"List 23","bucket",670,"-","-",11805,2285,10745,"water","water","water","NOUN"
"w213245_slj",28,23,"List 23","bucket",670,"-","-",11805,2285,10745,"sand","sand","sand","NOUN"
"w213245_slj",28,23,"List 23","bucket",670,"-","-",11805,2285,10745,"paint","paint","paint","VERB"
"w213245_slj",29,23,"List 23","stapler",683,"-","-",27802,4523,12892,"paper","paper","paper","NOUN"
"w213245_slj",29,23,"List 23","stapler",683,"-","-",27802,4523,12892,"wood","wood","wood","NOUN"
"w213245_slj",30,23,"List 23","brick",672,"-","-",41559,6694,34583,"house","house","house","NOUN"
"w213245_slj",30,23,"List 23","brick",672,"-","-",41559,6694,34583,"sturdiness","sturdiness","sturdiness","NOUN"
"w213245_slj",30,23,"List 23","brick",672,"-","-",41559,6694,34583,"throwing","throwing","throw","VERB"
"w213245_slj",31,23,"List 23","lodge",678,"-","-",13390,5324,12246,"sleeping","sleeping","sleep","NOUN"
"w213245_slj",31,23,"List 23","lodge",678,"-","-",13390,5324,12246,"fishing","fishing","fishing","NOUN"
"w213245_slj",32,23,"List 23","honeydew",668,"-","-",18020,4602,15019,"morning","morning","morning","NOUN"
"w213245_slj",32,23,"List 23","honeydew",668,"-","-",18020,4602,15019,"grass","grass","grass","NOUN"
"w213245_slj",33,23,"List 23","bifocals",673,"-","-",21136,2553,8944,"blind","blind","blind","ADJ"
"w213245_slj",33,23,"List 23","bifocals",673,"-","-",21136,2553,8944,"glasses","glasses","glassis","NOUN"
"w213245_slj",34,23,"List 23","slide",676,"-","-",14547,2594,12346,"fun","fun","fun","NOUN"
"w213245_slj",34,23,"List 23","slide",676,"-","-",14547,2594,12346,"door","door","door","NOUN"
"w213245_slj",34,23,"List 23","slide",676,"-","-",14547,2594,12346,"park","park","park","NOUN"
"w213245_slj",35,23,"List 23","podiatrist",663,"-","-",25038,2634,5952,"feet","feet","foot","NOUN"
"w213245_slj",36,23,"List 23","box",669,"-","-",21513,6485,17025,"hiding","hiding","hi","VERB"
"w213245_slj",36,23,"List 23","box",669,"-","-",21513,6485,17025,"containing","containing","contain","VERB"
"w213245_slj",36,23,"List 23","box",669,"-","-",21513,6485,17025,"locked","locked","lock","VERB"
"w213245_slj",37,23,"List 23","earplug",690,"-","-",14287,2520,13163,"sleeping","sleeping","sleep","NOUN"
"w213245_slj",37,23,"List 23","earplug",690,"-","-",14287,2520,13163,"silence","silence","silence","NOUN"
"w213245_slj",38,23,"List 23","child",662,"-","-",46265,4747,18148,"playing","playing","play","VERB"
"w213245_slj",38,23,"List 23","child",662,"-","-",46265,4747,18148,"making","making","make","NOUN"
"w213245_slj",38,23,"List 23","child",662,"-","-",46265,4747,18148,"messes","messes","mess","NOUN"
"w213245_slj",38,23,"List 23","child",662,"-","-",46265,4747,18148,"fun","fun","fun","NOUN"
"w213245_slj",39,23,"List 23","actress",685,"-","-",11807,3388,5463,"acting","acting","act","VERB"
"w213245_slj",40,23,"List 23","breadbasket",681,"-","-",15516,2664,14481,"bread","bread","bread","NOUN"
"w213245_slj",40,23,"List 23","breadbasket",681,"-","-",15516,2664,14481,"fruit","fruit","fruit","NOUN"
"w213245_slj",40,23,"List 23","breadbasket",681,"-","-",15516,2664,14481,"cheese","cheese","cheese","NOUN"
"w213951_AC",11,12,"List 12","beet",346,"-","-",17689,12077,16297,"salad","salad","salad","NOUN"
"w213951_AC",11,12,"List 12","beet",346,"-","-",17689,12077,16297,"juice","juice","juice","NOUN"
"w213951_AC",11,12,"List 12","beet",346,"-","-",17689,12077,16297,"soup","soup","soup","NOUN"
"w213951_AC",12,12,"List 12","stockings",345,"-","-",41408,27487,40141,"decoration","decoration","decoration","NOUN"
"w213951_AC",12,12,"List 12","stockings",345,"-","-",41408,27487,40141,"outfit","outfit","outfit","NOUN"
"w213951_AC",12,12,"List 12","stockings",345,"-","-",41408,27487,40141,"present","present","present","ADJ"
"w213951_AC",13,12,"List 12","mayonnaise",343,"-","-",43087,34872,41944,"toping","roping","rop","NOUN"
"w213951_AC",13,12,"List 12","mayonnaise",343,"-","-",43087,34872,41944,"side","side","side","NOUN"
"w213951_AC",13,12,"List 12","mayonnaise",343,"-","-",43087,34872,41944,"dish","dish","dish","NOUN"
"w213951_AC",13,12,"List 12","mayonnaise",343,"-","-",43087,34872,41944,"sauce","sauce","sauce","NOUN"
