Username,Trial,Condition.Notes,Stimuli.Cue,Procedure.Item,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,Lemma_1,POS,feats
w212885,30,List 54,kiln,1606,60362,5955,58888,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,30,List 54,kiln,1606,60362,5955,58888,pizza,pizza,pizza,NOUN,Number=Sing
w212885,30,List 54,kiln,1606,60362,5955,58888,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,30,List 54,kiln,1606,60362,5955,58888,bread,bread,bread,NOUN,Number=Sing
w212885,30,List 54,kiln,1606,60362,5955,58888,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w212885,30,List 54,kiln,1606,60362,5955,58888,vases,vases,vase,NOUN,Number=Plur
w212885,30,List 54,kiln,1606,60362,5955,58888,cook,cook,cook,VERB,Mood=Imp|VerbForm=Fin
w212885,30,List 54,kiln,1606,60362,5955,58888,clay,clay,clay,NOUN,Number=Sing
w212885,30,List 54,kiln,1606,60362,5955,58888,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,30,List 54,kiln,1606,60362,5955,58888,keep,keep,keep,VERB,Mood=Imp|VerbForm=Fin
w212885,30,List 54,kiln,1606,60362,5955,58888,warm,warm,warm,ADJ,Degree=Pos
w212885,32,List 54,tapestry,1614,12967,2944,11104,decoration,decoration,decoration,NOUN,Number=Sing
w212885,32,List 54,tapestry,1614,12967,2944,11104,blanket,blanket,blanket,NOUN,Number=Sing
w212885,33,List 54,trophy,1602,50877,3690,49760,brag,brag,brag,X,NA
w212885,33,List 54,trophy,1602,50877,3690,49760,smash,smash,smash,INTJ,NA
w212885,33,List 54,trophy,1602,50877,3690,49760,bug,bug,bug,NOUN,Number=Sing
w212885,33,List 54,trophy,1602,50877,3690,49760,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,33,List 54,trophy,1602,50877,3690,49760,weapon,weapon,weapon,NOUN,Number=Sing
w212885,33,List 54,trophy,1602,50877,3690,49760,intruder,intruder,intruder,NOUN,Number=Sing
w212885,33,List 54,trophy,1602,50877,3690,49760,sell,sell,sell,VERB,Mood=Imp|VerbForm=Fin
w212885,33,List 54,trophy,1602,50877,3690,49760,take,take,take,VERB,Mood=Imp|VerbForm=Fin
w212885,33,List 54,trophy,1602,50877,3690,49760,pictures,pictures,picture,NOUN,Number=Plur
w212885,33,List 54,trophy,1602,50877,3690,49760,conversation,conversation,conversation,NOUN,Number=Sing
w212885,33,List 54,trophy,1602,50877,3690,49760,starter,starter,starter,NOUN,Number=Sing
w212885,34,List 54,plug,1609,26879,2257,22153,charge,charge,charge,NOUN,Number=Sing
w212885,34,List 54,plug,1609,26879,2257,22153,phone,phone,phone,NOUN,Number=Sing
w212885,34,List 54,plug,1609,26879,2257,22153,tv,tv,tv,X,NA
w212885,34,List 54,plug,1609,26879,2257,22153,oven,oven,oven,ADV,NA
w212885,34,List 54,plug,1609,26879,2257,22153,refrigerator,refrigerator,refrigerator,NOUN,Number=Sing
w212885,34,List 54,plug,1609,26879,2257,22153,christmas,christmas,christmas,PROPN,Number=Sing
w212885,34,List 54,plug,1609,26879,2257,22153,tv,tv,tv,X,NA
w212885,35,List 54,hammer,1618,27041,3624,19766,nails,nails,nail,NOUN,Number=Plur
w212885,35,List 54,hammer,1618,27041,3624,19766,pictures,pictures,picture,NOUN,Number=Plur
w212885,35,List 54,hammer,1618,27041,3624,19766,decorations,decorations,decoration,NOUN,Number=Plur
w212885,35,List 54,hammer,1618,27041,3624,19766,shelves,shelves,shelf,NOUN,Number=Plur
w212885,35,List 54,hammer,1618,27041,3624,19766,weapon,weapon,weapon,NOUN,Number=Sing
w212885,36,List 54,videotape,1615,10998,2683,6004,watch,watch,watch,VERB,Mood=Imp|VerbForm=Fin
w212885,37,List 54,mushroom,1592,49415,1616,47177,eat,eat,eat,VERB,VerbForm=Inf
w212885,37,List 54,mushroom,1592,49415,1616,47177,roast,roast,roast,ADJ,Degree=Pos
w212885,37,List 54,mushroom,1592,49415,1616,47177,boil,boil,boil,NOUN,Number=Sing
w212885,37,List 54,mushroom,1592,49415,1616,47177,dry,dry,dry,ADJ,Degree=Pos
w212885,37,List 54,mushroom,1592,49415,1616,47177,flavor,flavor,flavor,NOUN,Number=Sing
w212885,37,List 54,mushroom,1592,49415,1616,47177,pizza,pizza,pizza,NOUN,Number=Sing
w212885,38,List 54,flamethrower,1612,60527,15952,59390,weapon,weapon,weapon,NOUN,Number=Sing
w212885,38,List 54,flamethrower,1612,60527,15952,59390,light,light,light,NOUN,Number=Sing
w212885,38,List 54,flamethrower,1612,60527,15952,59390,candle,candle,candle,NOUN,Number=Sing
w212885,38,List 54,flamethrower,1612,60527,15952,59390,burn,burn,burn,VERB,VerbForm=Inf
w212885,38,List 54,flamethrower,1612,60527,15952,59390,tree,tree,tree,NOUN,Number=Sing
w212885,38,List 54,flamethrower,1612,60527,15952,59390,scare,scare,scare,NOUN,Number=Sing
w212885,38,List 54,flamethrower,1612,60527,15952,59390,enemies,enemies,enemy,NOUN,Number=Plur
w212885,38,List 54,flamethrower,1612,60527,15952,59390,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w212885,38,List 54,flamethrower,1612,60527,15952,59390,impress,impress,impress,ADJ,Degree=Pos
w212885,38,List 54,flamethrower,1612,60527,15952,59390,friends,friends,friend,NOUN,Number=Plur
w212885,38,List 54,flamethrower,1612,60527,15952,59390,roast,roast,roast,ADJ,Degree=Pos
w212885,38,List 54,flamethrower,1612,60527,15952,59390,marshmallows,marshmallows,marshmallow,NOUN,Number=Plur
w212885,39,List 54,ankle,1620,20764,6682,18834,scrape,scrape,scrape,NOUN,Number=Sing
w212885,39,List 54,ankle,1620,20764,6682,18834,sprain,sprain,sprain,NOUN,Number=Sing
w212885,39,List 54,ankle,1620,20764,6682,18834,strain,strain,strain,NOUN,Number=Sing
w212885,39,List 54,ankle,1620,20764,6682,18834,walk,walk,walk,VERB,Mood=Imp|VerbForm=Fin
w213245_slj,11,List 23,lasso,664,26378,3722,20898,rodeo,rodeo,rodeo,NOUN,Number=Sing
w213245_slj,11,List 23,lasso,664,26378,3722,20898,horses,horses,horse,NOUN,Number=Plur
w213245_slj,11,List 23,lasso,664,26378,3722,20898,cowboy,cowboy,cowboy,NOUN,Number=Sing
w213245_slj,12,List 23,crown,680,23503,3198,22114,ruling,ruling,rule,VERB,VerbForm=Ger
w213245_slj,12,List 23,crown,680,23503,3198,22114,tooth,tooth,tooth,NOUN,Number=Sing
w213245_slj,12,List 23,crown,680,23503,3198,22114,head,head,head,NOUN,Number=Sing
w213245_slj,13,List 23,auditorium,684,20997,2793,15361,plays,plays,play,INTJ,NA
w213245_slj,13,List 23,auditorium,684,20997,2793,15361,gym,gym,gym,NOUN,Number=Sing
w213245_slj,13,List 23,auditorium,684,20997,2793,15361,assemblies,assemblies,assembly,NOUN,Number=Plur
w213245_slj,14,List 23,prize,688,29990,3670,10596,winning,winning,win,VERB,VerbForm=Ger
w213245_slj,14,List 23,prize,688,29990,3670,10596,reward,reward,reward,VERB,Mood=Imp|VerbForm=Fin
w213245_slj,15,List 23,suture,687,11441,2635,9874,surgery,surgery,surgery,NOUN,Number=Sing
w213245_slj,15,List 23,suture,687,11441,2635,9874,blood,blood,blood,NOUN,Number=Sing
w213245_slj,15,List 23,suture,687,11441,2635,9874,skin,skin,skin,NOUN,Number=Sing
w213245_slj,16,List 23,pantaloons,691,10285,5110,9158,pants,pants,pant,NOUN,Number=Plur
w213245_slj,16,List 23,pantaloons,691,10285,5110,9158,legs,legs,leg,NOUN,Number=Plur
w213245_slj,17,List 23,Shirt,677,16814,2635,15153,wearing,wearing,wear,VERB,VerbForm=Ger
w213245_slj,17,List 23,Shirt,677,16814,2635,15153,washing,washing,wash,NOUN,Number=Sing
w213245_slj,18,List 23,turtleneck,682,30647,4373,26763,wearing,wearing,wear,VERB,VerbForm=Ger
w213245_slj,18,List 23,turtleneck,682,30647,4373,26763,cold,cold,cold,ADJ,Degree=Pos
w213245_slj,18,List 23,turtleneck,682,30647,4373,26763,weather,weather,weather,NOUN,Number=Sing
w213245_slj,18,List 23,turtleneck,682,30647,4373,26763,hiding,hiding,hide,VERB,VerbForm=Ger
w213245_slj,18,List 23,turtleneck,682,30647,4373,26763,neck,neck,neck,NOUN,Number=Sing
w213245_slj,19,List 23,heroin,666,21276,2446,13085,drug,drug,drug,NOUN,Number=Sing
w213245_slj,19,List 23,heroin,666,21276,2446,13085,addiction,addiction,addiction,NOUN,Number=Sing
w213245_slj,19,List 23,heroin,666,21276,2446,13085,sick,sick,sick,ADJ,Degree=Pos
w213245_slj,20,List 23,ice,686,25725,7701,24748,water,water,water,NOUN,Number=Sing
w213245_slj,20,List 23,ice,686,25725,7701,24748,cream,cream,cream,NOUN,Number=Sing
w213245_slj,20,List 23,ice,686,25725,7701,24748,homes,homes,home,NOUN,Number=Plur
w213245_slj,21,List 23,flowerbed,671,17247,2746,16172,garden,garden,garden,NOUN,Number=Sing
w213245_slj,21,List 23,flowerbed,671,17247,2746,16172,flower,flower,flower,NOUN,Number=Sing
w213245_slj,21,List 23,flowerbed,671,17247,2746,16172,crowns,crowns,crown,NOUN,Number=Plur
w213245_slj,21,List 23,flowerbed,671,17247,2746,16172,bouquets,bouquets,bouquet,NOUN,Number=Plur
w213245_slj,22,List 23,journal,675,12928,2375,11704,writing,writing,write,NOUN,Number=Sing
w213245_slj,22,List 23,journal,675,12928,2375,11704,drawing,drawing,draw,VERB,VerbForm=Ger
w213245_slj,22,List 23,journal,675,12928,2375,11704,burning,burning,burn,VERB,VerbForm=Ger
w213245_slj,23,List 23,woodcraft,665,13664,1917,12479,sawing,sawing,saw,VERB,VerbForm=Ger
w213245_slj,23,List 23,woodcraft,665,13664,1917,12479,nailing,nailing,nail,NOUN,Number=Sing
w213245_slj,23,List 23,woodcraft,665,13664,1917,12479,building,building,build,NOUN,Number=Sing
w213245_slj,24,List 23,shovel,689,17850,2215,16775,digging,digging,dig,VERB,VerbForm=Ger
w213245_slj,24,List 23,shovel,689,17850,2215,16775,burying,burying,bury,VERB,VerbForm=Ger
w213245_slj,24,List 23,shovel,689,17850,2215,16775,planting,planting,plant,VERB,VerbForm=Ger
w213245_slj,25,List 23,pill,667,26932,4615,25139,medicine,medicine,medicine,NOUN,Number=Sing
w213245_slj,25,List 23,pill,667,26932,4615,25139,allergies,allergies,allergy,NOUN,Number=Plur
w213245_slj,25,List 23,pill,667,26932,4615,25139,sickness,sickness,sickness,NOUN,Number=Sing
w213245_slj,26,List 23,diaper,679,36400,2707,23822,pooping,pooping,pooping,VERB,VerbForm=Ger
w213245_slj,26,List 23,diaper,679,36400,2707,23822,peeing,peeing,pee,VERB,VerbForm=Ger
w213245_slj,26,List 23,diaper,679,36400,2707,23822,baby,baby,baby,NOUN,Number=Sing
w213245_slj,27,List 23,shaker,674,15940,2758,14911,salt,salt,salt,NOUN,Number=Sing
w213245_slj,27,List 23,shaker,674,15940,2758,14911,pepper,pepper,pepper,NOUN,Number=Sing
w213245_slj,27,List 23,shaker,674,15940,2758,14911,sugar,sugar,sugar,NOUN,Number=Sing
w213245_slj,27,List 23,shaker,674,15940,2758,14911,weight,weight,weight,NOUN,Number=Sing
w213245_slj,28,List 23,bucket,670,11805,2285,10745,water,water,water,NOUN,Number=Sing
w213245_slj,28,List 23,bucket,670,11805,2285,10745,sand,sand,sand,NOUN,Number=Sing
w213245_slj,28,List 23,bucket,670,11805,2285,10745,paint,paint,paint,VERB,Mood=Imp|VerbForm=Fin
w213245_slj,29,List 23,stapler,683,27802,4523,12892,paper,paper,paper,NOUN,Number=Sing
w213245_slj,29,List 23,stapler,683,27802,4523,12892,wood,wood,wood,NOUN,Number=Sing
w213245_slj,30,List 23,brick,672,41559,6694,34583,house,house,house,NOUN,Number=Sing
w213245_slj,30,List 23,brick,672,41559,6694,34583,sturdiness,sturdiness,sturdiness,NOUN,Number=Sing
w213245_slj,30,List 23,brick,672,41559,6694,34583,throwing,throwing,throw,VERB,VerbForm=Ger
w213245_slj,31,List 23,lodge,678,13390,5324,12246,sleeping,sleeping,sleep,NOUN,Number=Sing
w213245_slj,31,List 23,lodge,678,13390,5324,12246,fishing,fishing,fish,NOUN,Number=Sing
w213245_slj,32,List 23,honeydew,668,18020,4602,15019,morning,morning,morning,NOUN,Number=Sing
w213245_slj,32,List 23,honeydew,668,18020,4602,15019,grass,grass,grass,NOUN,Number=Sing
w213245_slj,33,List 23,bifocals,673,21136,2553,8944,blind,blind,blind,ADJ,Degree=Pos
w213245_slj,33,List 23,bifocals,673,21136,2553,8944,glasses,glasses,glass,NOUN,Number=Plur
w213245_slj,34,List 23,slide,676,14547,2594,12346,fun,fun,fun,NOUN,Number=Sing
w213245_slj,34,List 23,slide,676,14547,2594,12346,door,door,door,NOUN,Number=Sing
w213245_slj,34,List 23,slide,676,14547,2594,12346,park,park,park,NOUN,Number=Sing
w213245_slj,35,List 23,podiatrist,663,25038,2634,5952,feet,feet,foot,NOUN,Number=Plur
w213245_slj,36,List 23,box,669,21513,6485,17025,hiding,hiding,hide,VERB,VerbForm=Ger
w213245_slj,36,List 23,box,669,21513,6485,17025,containing,containing,contain,VERB,VerbForm=Ger
w213245_slj,36,List 23,box,669,21513,6485,17025,locked,locked,lock,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w213245_slj,37,List 23,earplug,690,14287,2520,13163,sleeping,sleeping,sleep,NOUN,Number=Sing
w213245_slj,37,List 23,earplug,690,14287,2520,13163,silence,silence,silence,NOUN,Number=Sing
w213245_slj,38,List 23,child,662,46265,4747,18148,playing,playing,play,VERB,VerbForm=Ger
w213245_slj,38,List 23,child,662,46265,4747,18148,making,making,make,NOUN,Number=Sing
w213245_slj,38,List 23,child,662,46265,4747,18148,messes,messes,mess,NOUN,Number=Plur
w213245_slj,38,List 23,child,662,46265,4747,18148,fun,fun,fun,NOUN,Number=Sing
w213245_slj,39,List 23,actress,685,11807,3388,5463,acting,acting,act,VERB,VerbForm=Ger
w213245_slj,40,List 23,breadbasket,681,15516,2664,14481,bread,bread,bread,NOUN,Number=Sing
w213245_slj,40,List 23,breadbasket,681,15516,2664,14481,fruit,fruit,fruit,NOUN,Number=Sing
w213245_slj,40,List 23,breadbasket,681,15516,2664,14481,cheese,cheese,cheese,NOUN,Number=Sing
w213951_AC,11,List 12,beet,346,17689,12077,16297,salad,salad,salad,NOUN,Number=Sing
w213951_AC,11,List 12,beet,346,17689,12077,16297,juice,juice,juice,NOUN,Number=Sing
w213951_AC,11,List 12,beet,346,17689,12077,16297,soup,soup,soup,NOUN,Number=Sing
w213951_AC,12,List 12,stockings,345,41408,27487,40141,decoration,decoration,decoration,NOUN,Number=Sing
w213951_AC,12,List 12,stockings,345,41408,27487,40141,outfit,outfit,outfit,NOUN,Number=Sing
w213951_AC,12,List 12,stockings,345,41408,27487,40141,present,present,present,ADJ,Degree=Pos
w213951_AC,13,List 12,mayonnaise,343,43087,34872,41944,toping,roping,rope,NOUN,Number=Sing
w213951_AC,13,List 12,mayonnaise,343,43087,34872,41944,side,side,side,NOUN,Number=Sing
w213951_AC,13,List 12,mayonnaise,343,43087,34872,41944,dish,dish,dish,NOUN,Number=Sing
w213951_AC,13,List 12,mayonnaise,343,43087,34872,41944,sauce,sauce,sauce,NOUN,Number=Sing
w213951_AC,14,List 12,sifter,351,18412,7611,17106,pasta,pasta,pasta,NOUN,Number=Sing
w213951_AC,14,List 12,sifter,351,18412,7611,17106,drain,drain,drain,NOUN,Number=Sing
w213951_AC,14,List 12,sifter,351,18412,7611,17106,water,water,water,NOUN,Number=Sing
w213951_AC,15,List 12,someone,358,40322,33180,39261,drive,drive,drive,VERB,VerbForm=Inf
w213951_AC,15,List 12,someone,358,40322,33180,39261,love,love,love,NOUN,Number=Sing
w213951_AC,15,List 12,someone,358,40322,33180,39261,kiss,kiss,kiss,NOUN,Number=Sing
w213951_AC,16,List 12,condiment,348,15952,11781,14452,spice,spice,spice,NOUN,Number=Sing
w213951_AC,16,List 12,condiment,348,15952,11781,14452,sauce,sauce,sauce,NOUN,Number=Sing
w213951_AC,16,List 12,condiment,348,15952,11781,14452,dish,dish,dish,NOUN,Number=Sing
w213951_AC,17,List 12,man,353,92505,3439,91382,work,work,work,NOUN,Number=Sing
w213951_AC,17,List 12,man,353,92505,3439,91382,house,house,house,NOUN,Number=Sing
w213951_AC,18,List 12,necklace,339,22270,5604,20926,neck,neck,neck,NOUN,Number=Sing
w213951_AC,18,List 12,necklace,339,22270,5604,20926,style,style,style,NOUN,Number=Sing
w213951_AC,19,List 12,showerhead,361,11983,8332,10807,water,water,water,NOUN,Number=Sing
w213951_AC,19,List 12,showerhead,361,11983,8332,10807,bath,bath,bath,NOUN,Number=Sing
w213951_AC,20,List 12,cobweb,360,13977,8792,12575,spider,spider,spider,NOUN,Number=Sing
w213951_AC,20,List 12,cobweb,360,13977,8792,12575,tree,tree,tree,NOUN,Number=Sing
w213951_AC,21,List 12,bass,338,11798,7750,10635,fishing,fishing,fish,NOUN,Number=Sing
w213951_AC,21,List 12,bass,338,11798,7750,10635,food,food,food,NOUN,Number=Sing
w213951_AC,22,List 12,String,335,6101,2962,4856,racket,racket,racket,NOUN,Number=Sing
w213951_AC,22,List 12,String,335,6101,2962,4856,ball,ball,ball,NOUN,Number=Sing
w213951_AC,23,List 12,mulberry,340,17351,9280,14782,food,food,food,NOUN,Number=Sing
w213951_AC,23,List 12,mulberry,340,17351,9280,14782,diet,diet,diet,NOUN,Number=Sing
w213951_AC,23,List 12,mulberry,340,17351,9280,14782,fruit,fruit,fruit,NOUN,Number=Sing
w213951_AC,24,List 12,hip,342,8941,2108,7089,walk,walk,walk,VERB,Mood=Imp|VerbForm=Fin
w213951_AC,24,List 12,hip,342,8941,2108,7089,jump,jump,jump,VERB,Mood=Imp|VerbForm=Fin
w213951_AC,24,List 12,hip,342,8941,2108,7089,hike,hike,hike,INTJ,NA
w213951_AC,25,List 12,champagne,334,5690,1484,4617,drink,drink,drink,NOUN,Number=Sing
w213951_AC,25,List 12,champagne,334,5690,1484,4617,pour,pour,pour,VERB,VerbForm=Inf
w213951_AC,26,List 12,hourglass,355,23217,10740,22121,timer,timer,timer,NOUN,Number=Sing
w213951_AC,26,List 12,hourglass,355,23217,10740,22121,stopwatch,stopwatch,stopwatch,NOUN,Number=Sing
w213951_AC,27,List 12,toddler,350,22726,5072,20845,walk,walk,walk,VERB,Mood=Imp|VerbForm=Fin
w213951_AC,27,List 12,toddler,350,22726,5072,20845,park,park,park,NOUN,Number=Sing
w213951_AC,27,List 12,toddler,350,22726,5072,20845,play,play,play,VERB,VerbForm=Inf
w213951_AC,28,List 12,closet,349,7384,1506,6083,warderobe,wardrobe,wardrobe,NOUN,Number=Sing
w213951_AC,28,List 12,closet,349,7384,1506,6083,clothes,clothes,clothe,NOUN,Number=Plur
w213951_AC,29,List 12,mall,341,6505,2116,5057,shopping,shopping,shop,NOUN,Number=Sing
w213951_AC,29,List 12,mall,341,6505,2116,5057,walking,walking,walk,NOUN,Number=Sing
w213951_AC,30,List 12,bystander,332,27838,22030,23190,fight,fight,fight,NOUN,Number=Sing
w213951_AC,31,List 12,certificate,359,8619,1355,7108,diploma,diploma,diploma,NOUN,Number=Sing
w213951_AC,31,List 12,certificate,359,8619,1355,7108,school,school,school,NOUN,Number=Sing
w213951_AC,31,List 12,certificate,359,8619,1355,7108,education,education,education,NOUN,Number=Sing
w213951_AC,31,List 12,certificate,359,8619,1355,7108,work,work,work,NOUN,Number=Sing
w213951_AC,32,List 12,dock,337,11931,5868,10741,ocean,ocean,ocean,NOUN,Number=Sing
w213951_AC,32,List 12,dock,337,11931,5868,10741,beach,beach,beach,NOUN,Number=Sing
w213951_AC,32,List 12,dock,337,11931,5868,10741,walk,walk,walk,VERB,Mood=Imp|VerbForm=Fin
w213951_AC,33,List 12,dumbbell,352,7279,2630,5505,workout,workout,workout,NOUN,Number=Sing
w213951_AC,33,List 12,dumbbell,352,7279,2630,5505,exercise,exercise,exercise,NOUN,Number=Sing
w213951_AC,33,List 12,dumbbell,352,7279,2630,5505,gym,gym,gym,NOUN,Number=Sing
w213951_AC,34,List 12,pinkie,356,4497,1316,3423,promise,promise,promise,NOUN,Number=Sing
w213951_AC,34,List 12,pinkie,356,4497,1316,3423,finger,finger,finger,NOUN,Number=Sing
w213951_AC,35,List 12,dairy,336,5490,1354,4405,milk,milk,milk,NOUN,Number=Sing
w213951_AC,35,List 12,dairy,336,5490,1354,4405,cheese,cheese,cheese,NOUN,Number=Sing
w213951_AC,35,List 12,dairy,336,5490,1354,4405,diet,diet,diet,NOUN,Number=Sing
w213951_AC,36,List 12,fungus,347,14277,7156,12993,mushroom,mushroom,mushroom,NOUN,Number=Sing
w213951_AC,36,List 12,fungus,347,14277,7156,12993,cooking,cooking,cook,NOUN,Number=Sing
w213951_AC,36,List 12,fungus,347,14277,7156,12993,poison,poison,poison,NOUN,Number=Sing
w213951_AC,37,List 12,bartender,354,9447,1955,8052,drink,drink,drink,NOUN,Number=Sing
w213951_AC,37,List 12,bartender,354,9447,1955,8052,restaurant,restaurant,restaurant,NOUN,Number=Sing
w213951_AC,37,List 12,bartender,354,9447,1955,8052,service,service,service,NOUN,Number=Sing
w213951_AC,38,List 12,shot,357,12976,2472,11233,drink,drink,drink,NOUN,Number=Sing
w213951_AC,38,List 12,shot,357,12976,2472,11233,alcohol,alcohol,alcohol,NOUN,Number=Sing
w213951_AC,38,List 12,shot,357,12976,2472,11233,basketball,basketball,basketball,NOUN,Number=Sing
w213951_AC,39,List 12,flower,344,7812,1472,6673,rose,rose,rise,VERB,Mood=Ind|Tense=Past|VerbForm=Fin
w213951_AC,39,List 12,flower,344,7812,1472,6673,surprise,surprise,surprise,NOUN,Number=Sing
w213951_AC,39,List 12,flower,344,7812,1472,6673,bucket,bucket,bucket,NOUN,Number=Sing
w213951_AC,40,List 12,ruby,333,28433,8411,27391,necklace,necklace,necklace,NOUN,Number=Sing
w213951_AC,40,List 12,ruby,333,28433,8411,27391,ring,ring,ring,NOUN,Number=Sing
w213951_AC,40,List 12,ruby,333,28433,8411,27391,engagement,engagement,engagement,NOUN,Number=Sing
w214795_AP,11,List 64,footboard,1898,37698,7565,36377,object,object,object,ADV,NA
w214795_AP,11,List 64,footboard,1898,37698,7565,36377,place,place,place,NOUN,Number=Sing
w214795_AP,11,List 64,footboard,1898,37698,7565,36377,feet,feet,foot,NOUN,Number=Plur
w214795_AP,11,List 64,footboard,1898,37698,7565,36377,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w214795_AP,11,List 64,footboard,1898,37698,7565,36377,skate,skate,skate,NOUN,Number=Sing
w214795_AP,11,List 64,footboard,1898,37698,7565,36377,skateboard,skateboard,skateboard,X,NA
w214795_AP,12,List 64,hairline,1920,27319,1746,22577,recedes,recedes,recede,NOUN,Number=Plur
w214795_AP,12,List 64,hairline,1920,27319,1746,22577,disappears,disappears,disappear,NOUN,Number=Plur
w214795_AP,12,List 64,hairline,1920,27319,1746,22577,plastic,plastic,plastic,ADJ,Degree=Pos
w214795_AP,12,List 64,hairline,1920,27319,1746,22577,surgery,surgery,surgery,NOUN,Number=Sing
w214795_AP,13,List 64,cafeteria,1905,22375,1581,21394,eat,eat,eat,VERB,VerbForm=Inf
w214795_AP,13,List 64,cafeteria,1905,22375,1581,21394,drink,drink,drink,NOUN,Number=Sing
w214795_AP,13,List 64,cafeteria,1905,22375,1581,21394,socialize,socialize,socialize,NOUN,Number=Sing
w214795_AP,13,List 64,cafeteria,1905,22375,1581,21394,watch,watch,watch,VERB,Mood=Imp|VerbForm=Fin
w214795_AP,13,List 64,cafeteria,1905,22375,1581,21394,tv,tv,tv,X,NA
w214795_AP,13,List 64,cafeteria,1905,22375,1581,21394,complain,complain,complain,VERB,VerbForm=Inf
w214795_AP,13,List 64,cafeteria,1905,22375,1581,21394,school,school,school,NOUN,Number=Sing
w214795_AP,14,List 64,liquor,1901,11319,3829,10145,drunk,drunk,drink,ADJ,Degree=Pos
